Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Euclidean Distance
José Luis Morales,"FW,MF",-0.1010571055566262,-0.761669404748417,0.12064736956803052,-0.6399073961081726,1.3696870083077068,-0.300251708848013,0.919041853119242,Spain,36.0,3.0,0.8173900000000001,4.401724704527507,4.458922808135193
Skelly Alvero,MF,-0.7875131419767568,-0.8819316036626433,-0.6775575228792772,0.33796038645571463,0.1881779207364985,-0.300251708848013,1.3311588252921789,France,21.0,5.0,0.6495000000000001,3.127628236439916,4.462530160361456
Skelly Alvero,MF,-0.7875131419767568,-0.8819316036626433,-0.6775575228792772,0.33796038645571463,0.1881779207364985,-0.300251708848013,1.3311588252921789,Germany,21.0,4.0,0.78425,3.1613157364399163,4.462530160361456
Alex Král,MF,0.25431081040363435,-0.7761307583459245,-0.5263998080652228,-0.3103065998468831,-0.44801928026338284,-0.300251708848013,0.8409719554360353,Germany,25.0,4.0,0.78425,3.242694271033423,4.462743403861876
Iker Muñoz,MF,0.7884663114122247,-0.8546553066597135,-0.5952545372966517,-0.0815275624563721,0.12758771111746223,-0.300251708848013,1.0092912621359225,Spain,20.0,3.0,0.8173900000000001,2.86038682038835,4.463472952948695
Ryan Yates,MF,0.9407668468237649,-0.7872455284994063,-0.6004090982052366,-0.21637856438841607,-0.29654375621579204,-0.18004827218682773,0.9056375729160988,England,25.0,1.0,0.99232,3.3367444223954643,4.470003521653893
Oier Zarraga,MF,-0.8117929374771472,-0.6709531040859575,-0.47117289154672143,-0.5656614143159167,0.9152604361649344,-0.300251708848013,0.7130968096809682,Italy,24.0,2.0,0.87481,3.08221542629263,4.4700457976438575
Alberto Grassi,MF,0.736595839206845,-0.8038509222780338,-0.6716766235240541,-0.11563115394570005,-0.44801928026338284,-0.18004827218682773,0.9512925274017296,Italy,28.0,2.0,0.87481,3.637042642811125,4.47115701147976
Orel Mangala,MF,0.46731083456615075,-0.761669404748417,-0.6282214303357905,-0.3792732012775216,-0.2662486514062739,-0.300251708848013,0.7429117744390762,France,25.0,5.0,0.6495000000000001,3.1452676533854,4.476613468368823
Orel Mangala,MF,0.46731083456615075,-0.761669404748417,-0.6282214303357905,-0.3792732012775216,-0.2662486514062739,-0.300251708848013,0.7429117744390762,England,25.0,1.0,0.99232,3.2309726533853995,4.476613468368823
Lucas Torró,MF,0.7156269249110533,-0.6638346622481225,-0.8851190635452203,-0.280441986537325,-0.29654375621579204,-0.300251708848013,0.7296804492259958,Spain,29.0,3.0,0.8173900000000001,3.5786397919968977,4.477875434162774
Edson Álvarez,MF,1.3656632680805982,-0.661754598074729,-0.6244826329894875,-0.18243514250212153,-0.3268388610253102,-0.2040889595190648,0.947464412743336,England,25.0,1.0,0.99232,3.3639318682831685,4.481817985612365
Ansu Fati,"MF,FW",-0.6826685704977979,-1.075687368580008,0.23821100761872957,0.13812156345696616,0.6123093880697527,-0.300251708848013,1.5551535508637235,Spain,20.0,3.0,0.8173900000000001,3.21519730806142,4.481826364701625
Ansu Fati,"MF,FW",-0.6826685704977979,-1.075687368580008,0.23821100761872957,0.13812156345696616,0.6123093880697527,-0.300251708848013,1.5551535508637235,England,20.0,1.0,0.99232,3.2589298080614206,4.481826364701625
Iddrisu Baba,MF,0.32052843449560836,-0.7320450685378896,-0.9229815726145439,-0.10624239750961828,-0.44801928026338284,-0.300251708848013,0.8433038659453754,Spain,27.0,3.0,0.8173900000000001,3.4524950128644942,4.49098550536898
Dani García,MF,-0.43545610722109496,-0.856253128794077,-0.7942308823020717,0.02572109004433192,-0.08447802254916494,-0.300251708848013,1.0024746502789683,Spain,33.0,3.0,0.8173900000000001,4.1559560226813295,4.492894275918943
Bartol Franjić,MF,0.0986993937874954,-0.9427454568848818,-0.5407624126536208,-0.13267113997357688,-0.44801928026338284,-0.13196689752235363,0.972898463530376,Germany,23.0,4.0,0.78425,3.1284465012947447,4.49358921613179
Marko Milovanović,"FW,MF",-0.9177411360243056,-0.5400096655731764,-0.6987898608111215,-0.7742971263008306,0.43053875921264373,-0.300251708848013,0.4388548510313217,Spain,19.0,3.0,0.8173900000000001,2.389603153170359,4.495305335999198
Fred Onyedinma,"DF,MF",-0.8084820562725485,-0.6709531040859575,-0.09443335904840056,-0.670582784370328,-0.44801928026338284,-0.300251708848013,0.7522795522795523,England,26.0,1.0,0.99232,3.337061708981709,4.495908738322097
Yannik Keitel,"DF,MF",-0.24232137028617076,-0.8971281342443974,-0.7818113792750575,0.1055897187178078,-0.14506823216820122,-0.300251708848013,1.066606990622336,Germany,23.0,4.0,0.78425,3.189357043904519,4.497289076358271
Tom Davies,MF,-1.013756690957668,-0.7114265305353625,-0.4248030324915232,-0.2256575610691965,-0.44801928026338284,-0.300251708848013,0.9759276018099547,England,25.0,1.0,0.99232,3.38243294117647,4.498142118731833
Boubakary Soumaré,MF,1.2652332048744375,-0.7888678110645392,-0.45919076011916626,-0.051057099764143764,-0.44801928026338284,-0.2040889595190648,1.1064881889763778,Spain,24.0,3.0,0.8173900000000001,3.323564822834646,4.50856481995964
Adrià Altimira,"DF,MF",-0.4023472951751079,-0.8639078115773071,-0.4507824554846435,-0.20035475360159552,-0.44801928026338284,-0.300251708848013,0.95231807951988,Spain,22.0,3.0,0.8173900000000001,3.0233542516879224,4.513150445245437
Stijn Spierings,MF,0.4154403623607711,-1.075687368580008,-0.5416761623154558,1.1711521397476783,-0.44801928026338284,-0.1560075848545907,2.072089709762533,France,27.0,5.0,0.6495000000000001,4.209233311345646,4.5161040140504225
Stijn Spierings,MF,0.4154403623607711,-1.075687368580008,-0.5416761623154558,1.1711521397476783,-0.44801928026338284,-0.1560075848545907,2.072089709762533,France,27.0,5.0,0.6495000000000001,4.209233311345646,4.5161040140504225
Joris Chotard,MF,1.5974249524025073,-0.6314668343792209,-0.7705615100152149,-0.08656847070637104,-0.44801928026338284,-0.05984483552564246,0.9833785248946422,France,21.0,5.0,0.6495000000000001,2.901571041181517,4.518112692162516
Ibrahim Sulemana,MF,0.22009837128944776,-0.831217007476219,-0.5165918760763347,-0.5581484637680223,-0.054182917739646744,-0.300251708848013,0.631291723263379,Italy,20.0,2.0,0.87481,2.629042120121196,4.518768710674353
Michael Folorunsho,"MF,FW",1.8115286036332232,-0.5452104199713009,-0.17090426282242446,-0.5736343414279677,0.036702396688907735,-0.22812964685130185,0.8534789644012947,Italy,25.0,2.0,0.87481,3.2734638268608416,4.520189574059262
Ko Itakura,"DF,MF",0.5037305278167364,-0.8184410140287046,-0.6106322003923528,-0.5085470811880473,0.06699750149842593,-0.300251708848013,0.6374069495773332,Germany,26.0,4.0,0.78425,3.210377017225267,4.521133069145805
Tommaso Pobega,MF,-0.9056012382741104,-0.8155010556909755,-0.22228250665105284,-0.26124680932217426,-0.44801928026338284,-0.300251708848013,1.0163905060456786,Italy,24.0,2.0,0.87481,3.2793563289296914,4.527260880637631
Soungoutou Magassa,"DF,MF",0.2278237607668447,-0.9542670892317927,-0.7488157308169577,0.44102429347983124,-0.44801928026338284,-0.300251708848013,1.3505894006934127,France,19.0,5.0,0.6495000000000001,2.9402581104507184,4.527332341038647
Antoine Makoumbou,MF,1.7243420652454573,-0.650716390861255,-0.42020251837896083,0.07509325968486358,-0.35713396583482837,-0.300251708848013,1.2554747100912902,Italy,25.0,2.0,0.87481,3.5347610615593386,4.528003014301524
Jessy Deminguet,"MF,FW",-0.49615559597207115,-0.8391543568627057,-0.5575076276356513,-0.2550292410503101,-0.44801928026338284,-0.300251708848013,0.860643704121965,France,25.0,5.0,0.6495000000000001,3.2217934076792774,4.54226773290566
Tim Breithaupt,MF,-0.5634768471322447,-0.6854078992464594,-0.9500391930046121,-0.28398195562628786,-0.44801928026338284,-0.300251708848013,0.6866681807858279,Germany,21.0,4.0,0.78425,2.742396817510788,4.54759562205749
Chris Basham,"DF,MF",-0.9033939841377113,-0.5697695379624449,-0.829502130207735,-0.5240891814380493,-0.44801928026338284,-0.300251708848013,0.5597092419522327,England,35.0,1.0,0.99232,4.111891007268952,4.551504969527997
Mehdi Bourabia,MF,-1.0369328593898588,-0.6617545980747291,-0.7565772072156244,-0.2505215040532087,-0.44801928026338284,-0.300251708848013,0.8109090909090909,Italy,31.0,2.0,0.87481,3.845793409090909,4.5539023601843756
Jérémy Sebas,"FW,MF",-0.8173110728181451,-0.8687209833273686,0.3106153509837796,-0.66445377432088,0.9152604361649344,-0.300251708848013,0.9475974025974024,France,20.0,5.0,0.6495000000000001,2.7783133116883114,4.556882940546468
Eric Martel,MF,1.4539534335365636,-0.6754007333661118,-0.6193349437926672,-0.3433126371840189,-0.3268388610253102,-0.2040889595190648,0.8072087912087913,Germany,21.0,4.0,0.78425,2.8207482142857145,4.558674155270484
Rani Khedira,MF,0.22451287956224603,-0.7700994172002719,-0.7771766591648613,-0.4358757558707327,-0.44801928026338284,-0.300251708848013,0.6166301028949512,Germany,29.0,4.0,0.78425,3.4968720668817186,4.55878373165885
Nicolas Höfler,MF,1.3137927958752185,-0.7592445556068603,-0.7175526864770732,-0.13972403717595486,-0.3268388610253102,-0.2040889595190648,0.9198328334465674,Germany,33.0,4.0,0.78425,4.093953841740269,4.5596081314045005
Andre Brooks,"MF,DF",-0.22245608305857856,-0.8129992642208888,-0.45504050868310814,-0.57835604826245,-0.44801928026338284,-0.300251708848013,0.633385271444973,England,19.0,1.0,0.99232,2.5597804264392328,4.564598432053311
Max Lowe,"DF,MF",-0.7025338577253901,-0.7504544774687174,-0.5654229190702427,-0.4815811123956883,-0.44801928026338284,-0.300251708848013,0.679778472024993,England,26.0,1.0,0.99232,3.2899360068162453,4.56746589700999
Cole Palmer,MF,1.6194974937664985,-1.075687368580008,0.7864435332947034,0.5906339774162754,1.8544086852599975,0.613294409776995,2.358009205983889,England,21.0,1.0,0.99232,3.880785983889528,4.570108677524345
Cole Palmer,MF,1.6194974937664985,-1.075687368580008,0.7864435332947034,0.5906339774162754,1.8544086852599975,0.613294409776995,2.358009205983889,England,21.0,1.0,0.99232,3.880785983889528,4.570108677524345
Omar Mascarell,MF,0.4761398511117473,-0.9195755808465884,-0.6544893738489337,-0.09193581589738359,-0.44801928026338284,-0.300251708848013,0.9394416659088842,Spain,30.0,3.0,0.8173900000000001,3.814984582840775,4.572850135176764
Niklas Dorsch,MF,0.2719688434948274,-0.8982876097920313,-0.6150400834132912,-0.27311222640664795,-0.44801928026338284,-0.300251708848013,0.8051948051948054,Germany,25.0,4.0,0.78425,3.2194391233766235,4.575654701358773
Javier Manquillo,"DF,MF",-0.4365597342892945,-0.9659702486870424,-0.6900096422129619,-0.27950673764747413,-0.44801928026338284,-0.01176346086116837,0.7859028371550719,Spain,29.0,3.0,0.8173900000000001,3.615184344150797,4.576742490865911
Tomáš Souček,MF,1.9097514127029847,-0.5047456161589337,-0.8556674926197401,-0.35492194941813376,0.2184730255460167,-0.1560075848545907,0.7486671108538224,England,28.0,1.0,0.99232,3.534713622054985,4.581994784305966
Wilson Manafá,"DF,MF",-0.9927877766618762,-0.738408814834966,-0.1439475855504962,-0.6306739908087663,-0.44801928026338284,-0.300251708848013,0.7490740740740741,Spain,29.0,3.0,0.8173900000000001,3.5912456481481483,4.582792110041692
Jean-Victor Makengo,"MF,FW",-0.7290209073621797,-1.075687368580008,-0.06148727497585807,0.2358341446883389,-0.44801928026338284,-0.300251708848013,1.4655532359081422,France,25.0,5.0,0.6495000000000001,3.614984603340292,4.58569712840137
Rubén Alcaraz,MF,2.20110895870767,-0.47381960456945876,-0.6166969073439439,0.042648247437284334,-0.17536333697771941,-0.22812964685130185,1.1897499578226205,Spain,32.0,3.0,0.8173900000000001,4.177684972584704,4.586797805114104
Fede San Emeterio,MF,-1.089906958663438,-0.5400096655731764,-0.9500391930046121,-0.43059373462163075,1.3393919034981887,-0.300251708848013,0.6503312693498452,Spain,26.0,3.0,0.8173900000000001,3.2270628250773994,4.588772804072979
Joseph Nduquidi,"MF,DF",-0.4288343448118975,-0.856253128794077,-0.6409121850861229,-0.3688330938666137,-0.44801928026338284,-0.300251708848013,0.7192979641602362,France,18.0,5.0,0.6495000000000001,2.429918676704154,4.599227776059672
Becir Omeragic,"DF,MF",1.2939275086476263,-0.7213480319607031,-0.5985944091318834,-0.3394908183489416,-0.44801928026338284,-0.300251708848013,0.7940839874516985,France,21.0,5.0,0.6495000000000001,2.778529591843604,4.601398149127181
Francis Coquelin,MF,-0.25335764096816643,-0.9855237948065807,-0.7374436042255047,0.0946918930105295,-0.44801928026338284,-0.300251708848013,1.0483734087694483,Spain,32.0,3.0,0.8173900000000001,4.085790215700142,4.609842242501183
Andreas Müller,MF,-0.8724924262281234,-0.8421868313719019,-0.6174397905020543,-0.20388127970784073,-0.44801928026338284,-0.300251708848013,0.8764969509955184,Germany,23.0,4.0,0.78425,3.065785518147087,4.610431125939801
Guido Rodríguez,MF,0.7796372948666281,-0.8979991548996931,-0.7823581652351753,-0.24614074556306786,-0.14506823216820122,-0.300251708848013,0.7608337076870227,Spain,29.0,3.0,0.8173900000000001,3.5988894099965654,4.613868754104872
Jhon Durán,"FW,MF",-0.733435415634978,-0.3884027684957713,-0.21692008896213197,-0.583382293891807,2.4300156766408425,-0.300251708848013,0.9280486593843098,England,19.0,1.0,0.99232,2.7513116285998014,4.613947133713715
Mouctar Diakhaby,"DF,MF",-0.07346642885163703,-0.9226365962923416,-0.6976190810711704,-0.4158458041901465,-0.20565844178723755,-0.300251708848013,0.6455277044648242,Spain,26.0,3.0,0.8173900000000001,3.223940507902136,4.6154740634969285
Andrey Santos,MF,-0.34054417935593223,-1.075687368580008,-0.7172329525846508,0.2214564603039539,-0.11477312735868307,-0.300251708848013,1.159014440433213,England,19.0,1.0,0.99232,2.901439386281589,4.615879556172226
Andrey Santos,MF,-0.34054417935593223,-1.075687368580008,-0.7172329525846508,0.2214564603039539,-0.11477312735868307,-0.300251708848013,1.159014440433213,France,19.0,5.0,0.6495000000000001,2.815734386281589,4.615879556172226
Mamadou Diakhon,"FW,MF",-1.0270002157760627,-0.6797516750532194,1.0864027626689439,-0.8770538104111069,-0.44801928026338284,-0.300251708848013,1.1204493447056376,France,17.0,5.0,0.6495000000000001,2.590667074058665,4.616106558825977
Joseph Nonge,MF,-1.2311712233929826,-1.075687368580008,0.6621440219036198,0.7516986883023522,-0.44801928026338284,-0.300251708848013,2.25,Italy,18.0,2.0,0.87481,3.4812025,4.618340893404395
Brennan Johnson,"FW,MF",-0.9960986578664749,-0.7254365627678488,0.3560332848957277,-0.8887752188706523,-0.44801928026338284,-0.300251708848013,0.7604673807205453,England,22.0,1.0,0.99232,2.942383797468355,4.6199118663396845
Brennan Johnson,"FW,MF",-0.9960986578664749,-0.7254365627678488,0.3560332848957277,-0.8887752188706523,-0.44801928026338284,-0.300251708848013,0.7604673807205453,England,22.0,1.0,0.99232,2.942383797468355,4.6199118663396845
Yaya Kader Fofana,"MF,DF",-1.2223422068473861,-1.075687368580008,0.2590982181765618,0.9676944194134645,-0.44801928026338284,-0.300251708848013,2.25,France,19.0,5.0,0.6495000000000001,3.524875,4.620398121624688
Lorenzo Amatucci,MF,-1.2333784775293817,-1.075687368580008,0.8087061323498227,0.9087864927467975,-0.44801928026338284,-0.300251708848013,2.4545454545454546,Italy,19.0,2.0,0.87481,3.7141570454545456,4.622521754836322
Diego Demme,MF,-1.177093497051204,-1.075687368580008,0.6400593203295345,0.44397874260980863,-0.44801928026338284,-0.300251708848013,1.9726027397260275,Italy,31.0,2.0,0.87481,4.600894280821918,4.62337028171763
Mario Lemina,MF,2.017906865386542,-0.5237770079063028,-0.5328704904946654,-0.44530191321906765,-0.08447802254916494,-0.22812964685130185,0.7971986441231725,England,29.0,1.0,0.99232,3.6662591186800624,4.629308140839258
Genki Haraguchi,MF,-1.227860342188384,-1.075687368580008,0.4830125535804828,1.3276873045986515,-0.44801928026338284,-0.300251708848013,2.666666666666667,Germany,32.0,4.0,0.78425,5.129395833333334,4.632411072280284
Saïmon Bouabré,MF,-1.2079950549607918,-1.075687368580008,0.7696229028975019,0.4061055185245726,-0.44801928026338284,-0.300251708848013,2.0,France,17.0,5.0,0.6495000000000001,3.162375,4.64051025960851
Chris Ramos,"FW,MF",1.6250156291074964,-0.6360622192157807,-0.49082620989139447,-0.753986714481389,0.06699750149842593,-0.22812964685130185,0.5291367164809633,Spain,26.0,3.0,0.8173900000000001,3.148286365712626,4.642788392830116
Óscar Valentín,MF,1.7133057945634618,-0.7406648586727254,-0.6050846863972045,0.04048540428715945,-0.35713396583482837,-0.300251708848013,1.1196692342478891,Spain,28.0,3.0,0.8173900000000001,3.732132502261128,4.642961609658463
Ignacio Miramon,MF,-1.2146168173699892,-1.075687368580008,0.04207355463122279,0.6187782383878214,-0.44801928026338284,-0.300251708848013,1.846153846153846,France,20.0,5.0,0.6495000000000001,3.362375,4.645130856738906
João Palhinha,MF,1.7210311840408588,-0.6810714606983087,-0.835352576753267,-0.23104587562668016,-0.054182917739646744,-0.22812964685130185,0.8089260219834509,England,28.0,1.0,0.99232,3.5738819142892435,4.652238005701501
Jannik Müller,"DF,MF",-0.0061451776914634515,-0.9311394169749899,-0.6770769555598322,-0.4094212207393941,-0.44801928026338284,-0.300251708848013,0.6507936507936508,Germany,29.0,4.0,0.78425,3.5190783730158737,4.652905935233819
Rhian Brewster,"FW,MF",-0.8758033074327222,-0.5963967922054745,-0.8382114555543302,-0.7964788063668917,-0.44801928026338284,-0.300251708848013,0.3133556434438698,England,23.0,1.0,0.99232,2.751761168238516,4.661010682893418
Carlos Dotor,MF,-0.4762903087444789,-0.960414951477272,-0.7860883575902158,-0.09764045776168265,-0.44801928026338284,-0.300251708848013,0.8642995065436603,Spain,22.0,3.0,0.8173900000000001,2.9661421792533798,4.662282172779275
Filip Jagiełło,MF,-1.2212385797791865,-1.075687368580008,0.22245769056501116,0.2804352749690165,-0.44801928026338284,-0.300251708848013,1.636363636363637,Italy,25.0,2.0,0.87481,3.782338863636364,4.664591978399934
Raúl García,"FW,MF",-0.7941349043859541,-1.075687368580008,-0.5815401724541591,-0.03822855690400127,0.1881779207364985,-0.300251708848013,1.0067142857142857,Spain,37.0,3.0,0.8173900000000001,4.558711785714286,4.6653762743788185
Tyrick Mitchell,"DF,MF",2.27836285348164,-0.46176460783060563,-0.5635982725771708,-0.36791963326236454,-0.2662486514062739,-0.10792621019011657,0.8726966292134832,England,23.0,1.0,0.99232,3.1153328089887644,4.666114227946601
Mohamed Ali Cho,"FW,MF",-0.9828551330480801,-0.7504544774687174,1.5362192589020587,-0.7264407727953799,-0.44801928026338284,-0.300251708848013,1.4449225473321858,France,19.0,5.0,0.6495000000000001,3.001574655765921,4.679600069850655
Mohamed Ali Cho,"FW,MF",-0.9828551330480801,-0.7504544774687174,1.5362192589020587,-0.7264407727953799,-0.44801928026338284,-0.300251708848013,1.4449225473321858,Spain,19.0,3.0,0.8173900000000001,3.0435471557659213,4.679600069850655
Ylber Ramadani,MF,2.0201141195229413,-0.6341590800410438,-0.4810404395767629,-0.13148385668530685,-0.35713396583482837,-0.300251708848013,1.0514848484848485,Italy,27.0,2.0,0.87481,3.602167651515152,4.684896099859866
Lucien Agoume,MF,-0.4001400410387088,-1.075687368580008,-0.6014590384298593,-0.04223156659254684,-0.44801928026338284,-0.300251708848013,0.9729729729729732,Italy,21.0,2.0,0.87481,2.9511349324324327,4.689366096234165
Lucien Agoume,MF,-0.4001400410387088,-1.075687368580008,-0.6014590384298593,-0.04223156659254684,-0.44801928026338284,-0.300251708848013,0.9729729729729732,Spain,21.0,3.0,0.8173900000000001,2.9367799324324326,4.689366096234165
Lennard Maloney,MF,1.2630259507380384,-0.7888678110645392,-0.8992173053192389,-0.41339212049313945,-0.3268388610253102,-0.2040889595190648,0.5912513203800489,Germany,23.0,4.0,0.78425,2.880375858247032,4.692864507586038
Stanislav Lobotka,MF,2.3644457648012063,-0.5018518017973475,-0.6081502479783693,0.21151192384165446,-0.44801928026338284,-0.22812964685130185,1.3251553680098167,Italy,28.0,2.0,0.87481,3.880053489206381,4.697304154982253
Cheikhou Kouyaté,MF,-1.0236893345714642,-0.6962489956168355,-0.9500391930046121,-0.48722022222176337,-0.44801928026338284,-0.300251708848013,0.5078616352201258,England,33.0,1.0,0.99232,3.878190062893082,4.7007691221815495
Matt Ritchie,"FW,MF",-1.1163940083002277,-1.075687368580008,0.5613825709718553,0.3197072260801277,1.6726380564028884,-0.300251708848013,1.898125,England,33.0,1.0,0.99232,4.78186125,4.702944451390004
Kalvin Phillips,MF,-0.9166375089561061,-1.075687368580008,-0.5743848516667717,0.2987367667489518,-0.44801928026338284,-0.300251708848013,1.2815533980582527,England,27.0,1.0,0.99232,3.781089708737865,4.708480407131096
Kalvin Phillips,MF,-0.9166375089561061,-1.075687368580008,-0.5743848516667717,0.2987367667489518,-0.44801928026338284,-0.300251708848013,1.2815533980582527,England,27.0,1.0,0.99232,3.781089708737865,4.708480407131096
Edan Diop,"MF,DF",-1.0777670609132428,-1.075687368580008,-0.0005325142856534236,-0.08578169244748186,-0.44801928026338284,-0.300251708848013,1.2147239263803682,France,18.0,5.0,0.6495000000000001,2.75194555214724,4.710433235751042
Aaron Ramsey,"MF,FW",-0.6760468080886005,-0.9213395558492259,-0.36267832533406086,-0.6614953930470123,-0.44801928026338284,-0.300251708848013,0.5803878686521082,England,20.0,1.0,0.99232,2.6253321146238706,4.713227852655058
Jean-Daniel Akpa-Akpro,MF,-0.47960118994907763,-0.9589370999759549,-0.3463280316772742,-0.6821453139671589,-0.44801928026338284,-0.300251708848013,0.5618112384069832,Italy,30.0,2.0,0.87481,3.583879804964539,4.71965143625037
Danley Jean-Jacques,MF,1.702269523881466,-0.7700994172002719,-0.4451048527648975,-0.3268303314739399,-0.44801928026338284,-0.300251708848013,0.8657718120805369,France,23.0,5.0,0.6495000000000001,3.0251266778523496,4.72427281596581
Elayis Tavsan,"MF,FW",-1.202476919619794,-1.075687368580008,0.5976566933072905,-0.1468435531198748,-0.44801928026338284,-0.300251708848013,1.44,Italy,22.0,2.0,0.87481,3.3547025,4.725683292858765
Theo Corbeanu,"MF,FW",-1.0567981466174512,-1.075687368580008,0.11293875089092542,-0.40660808952427174,1.0364408554030071,-0.300251708848013,1.038010989010989,Spain,21.0,3.0,0.8173900000000001,2.979054642857143,4.729308263229003
Chris Richards,"DF,MF",1.0533368077801206,-0.8411846831435409,-0.9315614484211366,-0.5504646877944391,-0.3268388610253102,-0.2040889595190648,0.4457256416247525,England,23.0,1.0,0.99232,2.8378016670560893,4.73670852189294
Cameron Archer,MF,0.7641865159118342,-1.075687368580008,-0.25306915686524556,-0.8064888566564139,0.1578828159269804,-0.18004827218682773,0.5066157205240176,England,22.0,1.0,0.99232,2.777380218340612,4.739008736228053
Cameron Archer,MF,0.7641865159118342,-1.075687368580008,-0.25306915686524556,-0.8064888566564139,0.1578828159269804,-0.18004827218682773,0.5066157205240176,England,22.0,1.0,0.99232,2.777380218340612,4.739008736228053
José Campaña,MF,-1.0689380443676464,-1.075687368580008,-0.7237678645964394,0.8426442592965049,-0.44801928026338284,-0.300251708848013,1.6842105263157898,Spain,30.0,3.0,0.8173900000000001,4.299084342105264,4.742029285850221
Djené,"DF,MF",1.4837513643779519,-0.8447248806893813,-0.7475427505523705,-0.15819637222368596,-0.44801928026338284,-0.300251708848013,0.855072463768116,Spain,31.0,3.0,0.8173900000000001,3.8601446014492753,4.744477315423768
Daouda Traoré,MF,-1.2400002399385792,-1.075687368580008,1.4682356293577357,0.3197072260801277,-0.44801928026338284,-0.300251708848013,2.25,France,17.0,5.0,0.6495000000000001,3.3248750000000005,4.745794720730126
Walace,MF,2.3158861738004255,-0.5444736464315667,-0.5079086510532502,-0.16298119588405027,-0.2662486514062739,-0.300251708848013,1.0343405394276304,Italy,28.0,2.0,0.87481,3.69102385062796,4.747981982987232
Bobby Clark,MF,-1.1594354639600108,-1.075687368580008,0.35419891343800236,-0.277314682384295,-0.44801928026338284,-0.300251708848013,1.2134831460674158,England,18.0,1.0,0.99232,2.8368440449438204,4.7482678924440185
Luka Romero,"FW,MF",-1.1605390910282103,-1.075687368580008,0.8087061323498227,-0.26937204058654207,-0.44801928026338284,-0.300251708848013,1.431818181818182,Spain,18.0,3.0,0.8173900000000001,2.935029318181819,4.750610614467078
Luka Romero,"FW,MF",-1.1605390910282103,-1.075687368580008,0.8087061323498227,-0.26937204058654207,-0.44801928026338284,-0.300251708848013,1.431818181818182,Italy,18.0,2.0,0.87481,2.9493843181818185,4.750610614467078
Jovan Milošević,"FW,MF",-1.2267567151201844,-1.075687368580008,0.4318321340595867,-0.23571036820558952,-0.44801928026338284,-0.300251708848013,1.2857142857142858,Germany,18.0,4.0,0.78425,2.831776785714286,4.75385172499387
Mohamed Elneny,MF,-1.2267567151201844,-1.075687368580008,0.4318321340595867,-0.23571036820558952,-0.44801928026338284,-0.300251708848013,1.2857142857142858,England,31.0,1.0,0.99232,4.183794285714286,4.75385172499387
Morten Frendrup,MF,2.2132488564578656,-0.7364759864467421,-0.5071373495449262,-0.28398195562628775,-0.2662486514062739,0.03631791380330578,0.929493797859886,Italy,22.0,2.0,0.87481,3.022873468608926,4.7576264675112805
Naby Keïta,"MF,DF",-1.1373629225960196,-1.075687368580008,-0.5950630722908731,1.4967848800250878,-0.44801928026338284,-0.300251708848013,2.3119266055045875,Germany,28.0,4.0,0.78425,4.498814793577982,4.762656850278739
Jaïro Riedewald,"MF,FW",-0.998305912002874,-1.075687368580008,-0.4560936973731539,-0.09390162072838522,-0.44801928026338284,-0.300251708848013,0.9957446808510638,England,26.0,1.0,0.99232,3.495314042553192,4.76703085509437
Marc Casado,MF,-1.2411038670067787,-1.075687368580008,1.629453950848559,0.4061055185245726,-0.44801928026338284,-0.300251708848013,2.4000000000000004,Spain,19.0,3.0,0.8173900000000001,3.6643475000000008,4.770395833533389
Irvin Cardona,"MF,DF",-1.1980624113469955,-1.075687368580008,1.1995384268730305,-0.20828233885814681,-0.44801928026338284,-0.300251708848013,1.6666666666666667,Germany,25.0,4.0,0.78425,3.7793958333333335,4.783997335121301
Marcos Peña,MF,-0.7709587359537633,-0.889840002230699,-0.9500391930046121,-0.5060723717732403,-0.44801928026338284,-0.300251708848013,0.4489795918367347,Spain,18.0,3.0,0.8173900000000001,2.296184234693877,4.80327062355761
Aïman Maurer,"MF,FW",-1.1958551572105964,-1.075687368580008,-0.25910352947251275,-0.23571036820558952,-0.44801928026338284,-0.300251708848013,0.9642857142857144,France,18.0,5.0,0.6495000000000001,2.5891607142857147,4.8108892815308
Reda Belahyane,MF,-1.1583318368918112,-1.075687368580008,-0.5201236690290837,-0.054685374512466904,-0.44801928026338284,-0.300251708848013,1.0,Italy,19.0,2.0,0.87481,2.7687025000000003,4.811749684865631
Reda Belahyane,MF,-1.1583318368918112,-1.075687368580008,-0.5201236690290837,-0.054685374512466904,-0.44801928026338284,-0.300251708848013,1.0,France,19.0,5.0,0.6495000000000001,2.712375,4.811749684865631
Édgar González,"DF,MF",1.5256891929695353,-0.8480243448021045,-0.8579874947703595,-0.38429154859605896,-0.23595354659675571,-0.300251708848013,0.6137010309278351,Spain,26.0,3.0,0.8173900000000001,3.203253170103093,4.8120367951514735
Erhan Mašović,"DF,MF",1.1912901913050666,-0.9282133450801514,-0.6884862604372559,-0.537072596019922,-0.44801928026338284,-0.300251708848013,0.5353179113763541,Germany,24.0,4.0,0.78425,2.9440191423946307,4.817872909220968
N'Guessan Kouadio,"MF,FW",-1.13625929552782,-1.075687368580008,-0.5982901279337253,-0.03374033391987422,-0.44801928026338284,-0.300251708848013,0.981818181818182,France,20.0,5.0,0.6495000000000001,2.8005568181818186,4.819765494838561
