Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Euclidean Distance
Tommaso Pobega,MF,0.0963344441078461,0.02857142857142857,0.03761755485893417,0.034482758620689655,0.0,0.0,1.0163905060456786,Italy,24.0,2.0,0.87481,3.2793563289296914,0.500291671057083
Matheus Cunha,"FW,MF",0.7388670099969705,0.1033210332103321,0.08770491803278689,0.035655737704918034,0.07333333333333333,0.023111111111111114,1.759789607404271,England,24.0,1.0,0.99232,3.791943244812777,0.5012129217795279
Ibou Sané,"MF,FW",0.038473189942441685,0.07142857142857144,0.09375,0.0546875,0.11666666666666665,0.0,2.040982142857143,France,18.0,5.0,0.6495000000000001,3.289013392857143,0.5015519041293287
Benson Manuel,"MF,FW",0.034837927900636174,0.07692307692307693,0.08620689655172413,0.017241379310344827,0.0,0.0,1.240053050397878,England,26.0,1.0,0.99232,3.654114482758621,0.5016057220891299
Matheus Henrique,MF,0.7573462587094819,0.12949640287769784,0.03438624550179928,0.03758496601359456,0.011666666666666667,0.006222222222222223,1.2729984035162911,Italy,25.0,2.0,0.87481,3.5461514622855894,0.5025169949865453
Jon Magunacelaya,"FW,MF",0.036352620418055134,0.07692307692307693,0.03305785123966942,0.01652892561983471,0.0,0.0,0.7488874761602035,Spain,23.0,3.0,0.8173900000000001,2.9911243595041324,0.502540207141019
Thomas Lemar,MF,0.049378976067858224,0.05555555555555556,0.06097560975609757,0.07926829268292684,0.0,0.0,2.086720867208672,Spain,27.0,3.0,0.8173900000000001,4.260716063685637,0.5026661036135293
Alexis Mac Allister,MF,0.7870342320508936,0.16262975778546712,0.03385917660638708,0.0804155444401693,0.028333333333333335,0.015111111111111113,2.145471904951465,England,24.0,1.0,0.99232,4.0426367382184525,0.5027395943947423
Chris Richards,"DF,MF",0.6340502877915782,0.02575107296137339,0.0009551098376313267,0.020534861509073545,0.006666666666666666,0.0035555555555555557,0.4457256416247525,England,23.0,1.0,0.99232,2.8378016670560893,0.5027981582688411
Marc Guiu,"FW,MF",0.022114510754316873,0.125,0.02702702702702703,0.013513513513513514,0.2033333333333333,0.0,0.8584864864864865,Spain,17.0,3.0,0.8173900000000001,2.4623637162162164,0.5029367688318187
Junior Adamu,"FW,MF",0.03150560436231445,0.08333333333333334,0.019047619047619046,0.009523809523809523,0.0,0.0,0.5095238095238095,Germany,22.0,4.0,0.78425,2.7272529761904765,0.5037700804790287
Andrea Colpani,"MF,FW",0.8046046652529536,0.18983050847457628,0.06774557771923222,0.04516371847948815,0.045,0.012444444444444445,1.8713181490530293,Italy,24.0,2.0,0.87481,3.835059296884469,0.5037939135272894
Ayyoub Bouaddi,MF,0.03938200545289306,0.06666666666666667,0.015267175572519085,0.09160305343511452,0.0,0.0,1.9195928753180664,France,15.0,5.0,0.6495000000000001,2.910110368956743,0.5042922704142647
Nacho Ferri,"FW,MF",0.022114510754316873,0.125,0.0,0.02702702702702703,0.2033333333333333,0.0,0.8584864864864865,Germany,18.0,4.0,0.78425,2.554078716216216,0.5044474060844429
Mert Kömür,"MF,DF",0.03544380490760376,0.07692307692307693,0.11864406779661017,0.03389830508474576,0.12666666666666665,0.0,1.907812255541069,Germany,18.0,4.0,0.78425,3.236140466101695,0.5044568357109055
Steve Ngoura,"FW,MF",0.067252347773402,0.04000000000000001,0.026905829596412557,0.04035874439461883,0.0,0.035555555555555556,1.168609865470852,France,18.0,5.0,0.6495000000000001,2.721971412556054,0.5047918896824891
Roberto Gagliardini,"MF,DF",0.7146319297182672,0.07633587786259544,0.03220338983050848,0.05084745762711865,0.006666666666666666,0.0071111111111111115,1.385756501487903,Italy,29.0,2.0,0.87481,4.0194442259671375,0.5056116443545238
Cristian Herrera,"FW,MF",0.04998485307482581,0.05555555555555556,0.024096385542168676,0.04819277108433735,0.09,0.0,1.2494484605087015,Spain,32.0,3.0,0.8173900000000001,4.2164889993306565,0.505881140290394
Tawanda Chirewa,"MF,FW",0.04362314450166616,0.0625,0.013793103448275864,0.048275862068965524,0.0,0.0,1.1181034482758625,England,19.0,1.0,0.99232,2.8748472413793107,0.5065629765529822
Raúl García,"FW,MF",0.12693123295970918,0.0,0.019047619047619046,0.04523809523809524,0.034999999999999996,0.0,1.0067142857142857,Spain,37.0,3.0,0.8173900000000001,4.558711785714286,0.5069821411199738
Arda Güler,"FW,MF",0.11390487730990609,0.047619047619047616,0.08488063660477453,0.045092838196286476,0.2383333333333333,0.0,1.8138349122142228,Spain,18.0,3.0,0.8173900000000001,3.1833401929392453,0.5070644760400719
Calum Chambers,"MF,DF",0.04574371402605271,0.05882352941176471,0.0,0.03289473684210527,0.0,0.052444444444444446,0.8867523219814242,England,28.0,1.0,0.99232,3.624469009287926,0.5072519808142558
Jefferson Lerma,"MF,DF",0.7267494698576189,0.0898876404494382,0.011666666666666667,0.04416666666666667,0.006666666666666666,0.0035555555555555557,1.0957752808988763,England,28.0,1.0,0.99232,3.76033393258427,0.5078558538371939
Stefan Schimmer,"MF,FW",0.046046652529536505,0.05882352941176471,0.013071895424836602,0.013071895424836602,0.0,0.052444444444444446,0.6475882352941177,Germany,29.0,4.0,0.78425,3.5169948529411768,0.5078972200319936
Dani Rodríguez,MF,0.7918812481066343,0.1649484536082474,0.04130019120458891,0.045124282982791586,0.011666666666666667,0.012444444444444445,1.5628357217480435,Spain,35.0,3.0,0.8173900000000001,4.7201907191362285,0.508120624725172
Tom Davies,MF,0.0666464707664344,0.04000000000000001,0.02714932126696832,0.03619909502262444,0.0,0.0,0.9759276018099547,England,25.0,1.0,0.99232,3.38243294117647,0.5089287005488452
Wilson Manafá,"DF,MF",0.07240230233262647,0.03703703703703703,0.04166666666666667,0.016666666666666666,0.0,0.0,0.7490740740740741,Spain,29.0,3.0,0.8173900000000001,3.5912456481481483,0.5090965394523135
Brennan Johnson,"FW,MF",0.07149348682217509,0.038461538461538464,0.06751054852320676,0.0042194092827004225,0.0,0.0,0.7604673807205453,England,22.0,1.0,0.99232,2.942383797468355,0.5093499312514186
Brennan Johnson,"FW,MF",0.07149348682217509,0.038461538461538464,0.06751054852320676,0.0042194092827004225,0.0,0.0,0.7604673807205453,England,22.0,1.0,0.99232,2.942383797468355,0.5093499312514186
Christian Pulisic,"FW,MF",0.787943047561345,0.1522491349480969,0.10069177555726364,0.0334358186010761,0.06999999999999999,0.02488888888888889,1.9385689847309364,Italy,24.0,2.0,0.87481,3.878772340075109,0.5102098587598277
Mohamed Ali Cho,"FW,MF",0.0751287488639806,0.03571428571428571,0.12851405622489961,0.012048192771084338,0.0,0.0,1.4449225473321858,France,19.0,5.0,0.6495000000000001,3.001574655765921,0.5106196624163216
Mohamed Ali Cho,"FW,MF",0.0751287488639806,0.03571428571428571,0.12851405622489961,0.012048192771084338,0.0,0.0,1.4449225473321858,Spain,19.0,3.0,0.8173900000000001,3.0435471557659213,0.5106196624163216
Mehdi Bourabia,MF,0.06028476219327476,0.04545454545454545,0.009999999999999998,0.035,0.0,0.0,0.8109090909090909,Italy,31.0,2.0,0.87481,3.845793409090909,0.5106592572304922
Mamadou Diakhon,"FW,MF",0.0630112087246289,0.04347826086956522,0.10526315789473684,0.00478468899521531,0.0,0.0,1.1204493447056376,France,17.0,5.0,0.6495000000000001,2.590667074058665,0.5111132315368658
Fede San Emeterio,MF,0.04574371402605271,0.05882352941176471,0.0,0.02631578947368421,0.09833333333333333,0.0,0.6503312693498452,Spain,26.0,3.0,0.8173900000000001,3.2270628250773994,0.5122733923531416
Xaver Schlager,MF,0.7500757346258708,0.09818181818181819,0.058942268873637474,0.09285425918449738,0.0,0.016,2.4522207215473264,Germany,25.0,4.0,0.78425,4.290005969005762,0.5124176792529951
Abdoulaye Touré,MF,0.6916086034534988,0.04724409448818898,0.01926444833625219,0.06479859894921192,0.013333333333333332,0.0,1.4422430050884625,France,29.0,5.0,0.6495000000000001,3.999832953307501,0.5125506194756135
Mohammed Kudus,"FW,MF",0.7521963041502574,0.10144927536231883,0.09420289855072464,0.032206119162640906,0.048333333333333325,0.019555555555555555,1.7254347826086958,England,22.0,1.0,0.99232,3.5696126086956523,0.5125846527029552
Maximilian Beier,"FW,MF",0.7328082399272947,0.0892193308550186,0.050413223140495865,0.012396694214876033,0.09999999999999999,0.0035555555555555557,0.9272981658422688,Germany,20.0,4.0,0.78425,2.7988063077974745,0.5139013103417185
Cheikhou Kouyaté,MF,0.06392002423508027,0.04166666666666667,0.0,0.02358490566037736,0.0,0.0,0.5078616352201258,England,33.0,1.0,0.99232,3.878190062893082,0.514140346399155
Ross Barkley,MF,0.7927900636170857,0.1512027491408935,0.03666921313980138,0.06226126814362109,0.028333333333333335,0.012444444444444445,1.8121312431251788,England,29.0,1.0,0.99232,4.325965308031367,0.5144585938741544
Weston McKennie,"MF,DF",0.7855195395334746,0.14236111111111113,0.04934464148033924,0.035466461063993836,0.0,0.021333333333333333,1.4392202946971646,Italy,24.0,2.0,0.87481,3.5541956915531574,0.5158500342086583
Kai Havertz,"MF,FW",0.7976370796728264,0.15699658703071673,0.04176157934700077,0.03758542141230069,0.07333333333333333,0.021333333333333333,1.4823849736058528,England,24.0,1.0,0.99232,3.611630232843805,0.5162811720267005
Lucas Paquetá,"FW,MF",0.7940018176310208,0.14776632302405499,0.02593440122044241,0.07131960335621663,0.023333333333333334,0.018666666666666668,1.8896951174439915,England,25.0,1.0,0.99232,3.976381826338595,0.5174870632999873
Samu Costa,MF,0.6973644350196909,0.046875,0.013894919669995658,0.04038211029092488,0.006666666666666666,0.0035555555555555557,0.9616822622666088,Spain,22.0,3.0,0.8173900000000001,3.029440970473296,0.5189506000261503
Joakim Mæhle,"DF,MF",0.7425022720387761,0.08088235294117647,0.06851549755301795,0.04853181076672104,0.011666666666666667,0.009777777777777778,1.6919767776604933,Germany,26.0,4.0,0.78425,3.895847405479321,0.5195987048396071
Dejan Kulusevski,"FW,MF",0.8364132081187519,0.21498371335504887,0.10934105720492397,0.05213613323678493,0.043333333333333335,0.008888888888888889,2.4084873398165425,England,23.0,1.0,0.99232,4.113596770880753,0.5211823075461943
Koke,MF,0.7549227506816116,0.09386281588447654,0.020858403529883676,0.08503810669875653,0.0,0.012444444444444445,1.948137184115524,Spain,31.0,3.0,0.8173900000000001,4.570636669675091,0.5219423612103401
Vitinho,"DF,MF",0.7006967585580127,0.042801556420233464,0.05099394987035436,0.028522039757994815,0.0,0.0071111111111111115,1.081945377317563,England,24.0,1.0,0.99232,3.3513444952564164,0.5223780439316851
Antonio Blanco,MF,0.7346258709481974,0.07407407407407407,0.016488046166529265,0.05482275350370981,0.0,0.0035555555555555557,1.2953501267136882,Spain,23.0,3.0,0.8173900000000001,3.3463250823638977,0.5233015176813305
Pierre Lees-Melou,MF,0.7621932747652226,0.09642857142857145,0.04052443384982122,0.07667858561779897,0.023333333333333334,0.0,1.951791588625916,France,30.0,5.0,0.6495000000000001,4.431039532606846,0.5238895972017172
Kalvin Phillips,MF,0.09330505907300818,0.0,0.01941747572815534,0.06148867313915858,0.0,0.0,1.2815533980582527,England,27.0,1.0,0.99232,3.781089708737865,0.5247627827834749
Kalvin Phillips,MF,0.09330505907300818,0.0,0.01941747572815534,0.06148867313915858,0.0,0.0,1.2815533980582527,England,27.0,1.0,0.99232,3.781089708737865,0.5247627827834749
Antonio Candreva,"MF,FW",0.8327779460769463,0.196078431372549,0.04872727272727272,0.05418181818181818,0.03333333333333333,0.017777777777777778,1.88597504456328,Italy,36.0,2.0,0.87481,5.044586278966132,0.5251160951365564
Antoine Griezmann,"FW,MF",0.8006664647076643,0.14625850340136057,0.03252647503782149,0.04462934947049925,0.09,0.017777777777777778,1.502583572612101,Spain,32.0,3.0,0.8173900000000001,4.381026822197866,0.5260071077309708
Boubakary Soumaré,MF,0.6922144804604665,0.03149606299212598,0.02537182852143482,0.04461942257217848,0.0,0.0035555555555555557,1.1064881889763778,Spain,24.0,3.0,0.8173900000000001,3.323564822834646,0.5262809787573576
Daniel Parejo,MF,0.7812784004847015,0.11846689895470384,0.008527131782945736,0.08139534883720931,0.016666666666666666,0.015111111111111113,1.8397942630256867,Spain,34.0,3.0,0.8173900000000001,4.800213770966697,0.5265817210398935
Nicolò Cambiaghi,"FW,MF",0.7730990608906392,0.10915492957746481,0.10027418723070898,0.024676850763807285,0.006666666666666666,0.0035555555555555557,1.5809608579798415,Italy,22.0,2.0,0.87481,3.446327057686897,0.5279868176369766
Becir Omeragic,"DF,MF",0.700090881551045,0.038910505836575876,0.01816608996539792,0.030709342560553632,0.0,0.0,0.7940839874516985,France,21.0,5.0,0.6495000000000001,2.778529591843604,0.5281449409819887
Erik Botheim,"FW,MF",0.09542562859739473,0.0,0.0189873417721519,0.015822784810126583,0.0,0.0,0.4556962025316456,Italy,23.0,2.0,0.87481,2.81490503164557,0.5282336938236388
Fran Beltrán,MF,0.7352317479551651,0.06666666666666667,0.02306425041186162,0.05518945634266886,0.0,0.0,1.3343218012081275,Spain,24.0,3.0,0.8173900000000001,3.471656670785283,0.5285338284507484
Paul Akouokou,MF,0.09269918206604058,0.0,0.0,0.04234527687296418,0.0,0.0,0.7622149837133552,France,25.0,5.0,0.6495000000000001,3.1578147394136806,0.5289770541608401
Paul Akouokou,MF,0.09269918206604058,0.0,0.0,0.04234527687296418,0.0,0.0,0.7622149837133552,Spain,25.0,3.0,0.8173900000000001,3.1997872394136806,0.5289770541608401
Lennard Maloney,MF,0.6916086034534988,0.03149606299212598,0.0026269702276707535,0.027145359019264452,0.006666666666666666,0.0035555555555555557,0.5912513203800489,Germany,23.0,4.0,0.78425,2.880375858247032,0.5298767916343384
Nikola Vlašić,"MF,FW",0.7897606785822477,0.1206896551724138,0.05138036809815951,0.05751533742331289,0.016666666666666666,0.006222222222222223,1.7700786968478952,Italy,25.0,2.0,0.87481,3.869253652951132,0.5300197003714914
Frederic Guilbert,"DF,MF",0.7540139351711602,0.08303249097472926,0.02570281124497992,0.046586345381526104,0.011666666666666667,0.0,1.2429445000217476,France,28.0,5.0,0.6495000000000001,3.770288925014136,0.5301939439983093
Erhan Mašović,"DF,MF",0.6719176007270523,0.01619433198380566,0.013519603424966203,0.02118071203244705,0.0,0.0,0.5353179113763541,Germany,24.0,4.0,0.78425,2.9440191423946307,0.530445125177184
Christian Nørgaard,MF,0.758558012723417,0.08633093525179857,0.011976047904191617,0.06427145708582835,0.011666666666666667,0.0035555555555555557,1.456332529186232,England,29.0,1.0,0.99232,4.094696143971051,0.5312278649080208
Mikel Merino,MF,0.7515904271432898,0.07246376811594203,0.020950846091861406,0.06567284448025786,0.03,0.009777777777777778,1.5665963517032782,Spain,27.0,3.0,0.8173900000000001,3.922635128607131,0.5326893742793297
Mitchell Weiser,"DF,MF",0.798242956679794,0.12627986348122866,0.061456752655538696,0.04210925644916541,0.016666666666666666,0.021333333333333333,1.6456371169472832,Germany,29.0,4.0,0.78425,4.165726626015735,0.5328521769982855
Oscar Cortés,"FW,MF",0.013026355649803091,0.2,0.045454545454545456,0.045454545454545456,0.3416666666666666,0.1822222222222222,2.447272727272728,France,19.0,5.0,0.6495000000000001,3.653102272727273,0.5333587888789686
Nicolas Höfler,MF,0.7055437746137534,0.034749034749034756,0.01201716738197425,0.04034334763948498,0.006666666666666666,0.0035555555555555557,0.9198328334465674,Germany,33.0,4.0,0.78425,4.093953841740269,0.5333988540379042
Edson Álvarez,MF,0.7197818842774916,0.04545454545454546,0.016827934371055956,0.03828355069415229,0.006666666666666666,0.0035555555555555557,0.947464412743336,England,25.0,1.0,0.99232,3.3639318682831685,0.5342887881546765
Jordan Ayew,"FW,MF",0.7700696758558012,0.08833922261484099,0.05819897758552891,0.02477388910735352,0.023333333333333334,0.022222222222222223,1.2353992474318054,England,31.0,1.0,0.99232,4.151089510830674,0.5357203644664371
Youssef Maleh,MF,0.787943047561345,0.11764705882352942,0.013066871637202151,0.04496541122213682,0.0,0.0026666666666666666,1.171273364380341,Italy,24.0,2.0,0.87481,3.3800301868472222,0.5361964640228645
Diego López,"MF,FW",0.8043017267494698,0.13220338983050847,0.056475903614457826,0.027484939759036146,0.016666666666666666,0.017777777777777778,1.3374188278537882,Spain,21.0,3.0,0.8173900000000001,3.1736697381049623,0.5363799319914204
Jaïro Riedewald,"MF,FW",0.0708876098152075,0.0,0.02553191489361702,0.0425531914893617,0.0,0.0,0.9957446808510638,England,26.0,1.0,0.99232,3.495314042553192,0.5376538116274534
Marcos Llorente,"MF,DF",0.7767343229324447,0.0912280701754386,0.05536062378167642,0.04132553606237817,0.034999999999999996,0.012444444444444445,1.487561403508772,Spain,28.0,3.0,0.8173900000000001,3.9712624122807023,0.5376715095497046
Eren Dinkçi,"FW,MF",0.802484095728567,0.12244897959183675,0.06415094339622641,0.03358490566037736,0.05666666666666667,0.015111111111111113,1.5117847516365035,Germany,21.0,4.0,0.78425,3.278722588563728,0.5389277484751874
Abdoulaye Doucouré,"FW,MF",0.7961223871554074,0.11643835616438357,0.04184100418410042,0.036896158235070364,0.039999999999999994,0.0026666666666666666,1.3065765982169375,England,30.0,1.0,0.99232,4.09735478884101,0.5393260077481358
Gerard Gumbau,MF,0.8097546198121781,0.13804713804713806,0.014958863126402393,0.05048616305160807,0.0,0.008888888888888889,1.3494749791608431,Spain,28.0,3.0,0.8173900000000001,3.881506236454548,0.5406355849448894
Phil Foden,"FW,MF",0.8651923659497122,0.2302839116719243,0.06510325516275814,0.058802940147007356,0.09999999999999999,0.022222222222222223,2.2399500424548044,England,23.0,1.0,0.99232,4.004047527595623,0.5411040564736943
Mason Greenwood,"MF,FW",0.8061193577703726,0.12162162162162163,0.09541697971450037,0.03343350864012021,0.045,0.017777777777777778,1.7907992161959103,Spain,21.0,3.0,0.8173900000000001,3.468366990527342,0.5422089551702105
