Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Correlation with Target
Pelly Ruddock Mpanzu,MF,-0.04256487094204916,-0.6278256824595423,-0.5986096093733899,-0.33593104219719944,-0.44801928026338284,-0.300251708848013,0.8177067047840266,England,30.0,1.0,0.99232,3.779589358109617,-0.5426570365481684
Elvis Rexhbeçaj,MF,0.9330414573463679,-0.5400096655731765,-0.6576533202756634,-0.025668315756985638,-0.17536333697771941,-0.300251708848013,1.087856126833605,Germany,25.0,4.0,0.78425,3.4031689824418434,-0.5426583023036201
Carlos Benavídez,MF,-0.003937923555064318,-0.6420435137649538,-0.6434973141136103,0.11892246194867134,0.279063235165053,-0.10792621019011657,1.2365479543930251,Spain,25.0,3.0,0.8173900000000001,3.5081036703554664,-0.5429928246392637
Edson Álvarez,MF,1.3656632680805982,-0.661754598074729,-0.6244826329894875,-0.18243514250212153,-0.3268388610253102,-0.2040889595190648,0.947464412743336,England,25.0,1.0,0.99232,3.3639318682831685,-0.5435449343576534
Jessy Deminguet,"MF,FW",-0.49615559597207115,-0.8391543568627057,-0.5575076276356513,-0.2550292410503101,-0.44801928026338284,-0.300251708848013,0.860643704121965,France,25.0,5.0,0.6495000000000001,3.2217934076792774,-0.5436597706030746
Pierre Lees-Melou,MF,1.5201710576285374,-0.19755856257952342,-0.16604544844852315,0.6137085668773747,-0.023887812930128555,-0.300251708848013,1.951791588625916,France,30.0,5.0,0.6495000000000001,4.431039532606846,-0.5440393242379841
Ylber Ramadani,MF,2.0201141195229413,-0.6341590800410438,-0.4810404395767629,-0.13148385668530685,-0.35713396583482837,-0.300251708848013,1.0514848484848485,Italy,27.0,2.0,0.87481,3.602167651515152,-0.5455864586851139
Sergio Ruiz,MF,1.4947876350599474,-0.6811810457879732,-0.42255663351579215,-0.0367636757856855,-0.44801928026338284,0.03631791380330578,1.1895888703284996,Spain,28.0,3.0,0.8173900000000001,3.777580265713525,-0.5460044991890287
Szymon Żurkowski,MF,-0.2997099778325482,-0.6962489956168355,-0.19223878784037407,-0.4984885848568966,0.7940800169268616,-0.300251708848013,0.8916144393241169,Italy,25.0,2.0,0.87481,3.298251885560676,-0.5464511839578896
Becir Omeragic,"DF,MF",1.2939275086476263,-0.7213480319607031,-0.5985944091318834,-0.3394908183489416,-0.44801928026338284,-0.300251708848013,0.7940839874516985,France,21.0,5.0,0.6495000000000001,2.778529591843604,-0.5477380836301164
Rayan Aït-Nouri,"DF,MF",1.312689168807019,-0.19667955476570928,0.163052524287117,-0.09484877137228606,-0.20565844178723755,-0.2040889595190648,1.4960042505856164,England,22.0,1.0,0.99232,3.420482762880651,-0.5480993171842599
Matías Vecino,MF,0.014823736604328319,-0.5776745040658443,-0.4131108716474908,0.3545512902489627,0.9758506457839707,-0.10792621019011657,1.5854053555941023,Italy,31.0,2.0,0.87481,4.349215981136167,-0.5485573856334148
