Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR
Oscar Vilhelmsson,"FW,MF",1374.0,0.7189542483660131,1.0480349344978166,0.4585152838427947,0.26,0.07,0.492100893341325
Saúl Ñíguez,MF,1374.0,0.9150326797385621,1.3755458515283843,2.2270742358078603,0.07,0.26,0.9885305534149613
Bradley Barcola,"FW,MF",1370.0,1.9078947368421053,6.109489051094891,3.6788321167883216,0.26,0.46,2.5032431809450637
Alex Král,MF,1370.0,0.32894736842105265,0.9854014598540146,2.8905109489051095,0.0,0.0,0.8409719554360353
Reda Khadra,"FW,MF",1368.0,1.4473684210526316,2.3026315789473686,2.6315789473684212,0.07,0.2,1.3433157894736842
Raphinha,"FW,MF",1368.0,2.697368421052632,3.223684210526316,3.75,0.39,0.59,2.1502105263157896
Ben Osborn,"DF,MF",1367.0,0.8552631578947368,1.0534016093635699,3.6210680321872717,0.0,0.13,1.1449465598891158
Facundo Buonanotte,"FW,MF",1364.0,1.1842105263157896,1.5175953079178885,2.771260997067449,0.2,0.07,1.1356133662602255
Kevin Kampl,MF,1363.0,0.9933774834437087,1.8488628026412326,5.810711665443874,0.07,0.0,1.7375903903057628
Klaus Gjasula,"DF,MF",1363.0,0.3973509933774835,0.5282465150403521,4.622157006603081,0.0,0.0,1.1095509030041835
Danilo Cataldi,MF,1361.0,0.728476821192053,0.5951506245407788,4.562821454812638,0.07,0.0,1.184289780109094
Harvey Elliott,"MF,FW",1352.0,2.466666666666667,2.9289940828402368,8.520710059171599,0.2,0.4,2.9232741617357005
Jeffrey Schlupp,"FW,MF",1352.0,1.2666666666666666,1.331360946745562,2.1967455621301775,0.13,0.13,1.0109546351084813
Amir Richardson,MF,1352.0,0.8,1.863905325443787,4.792899408284024,0.2,0.07,1.5323609467455621
Tobias Kempe,MF,1350.0,1.8666666666666667,1.0,2.933333333333333,0.2,0.13,1.219
Robin Hack,"FW,MF",1348.0,1.6666666666666667,3.3382789317507418,3.0712166172106823,0.67,0.13,1.721232443125618
Soungoutou Magassa,"DF,MF",1346.0,0.13333333333333333,0.46805349182763745,6.1515601783060925,0.0,0.0,1.3505894006934127
Tom Krauß,MF,1346.0,0.4666666666666667,0.8023774145616642,4.546805349182764,0.07,0.13,1.2091698860822186
Kévin Gameiro,"FW,MF",1346.0,1.6,1.7384843982169391,2.942050520059435,0.27,0.13,1.322106983655275
Kevin Volland,"FW,MF",1345.0,1.342281879194631,0.9368029739776952,3.2118959107806693,0.2,0.27,1.199196152790599
Rani Khedira,MF,1343.0,0.33557046979865773,0.40208488458674607,2.345495160089352,0.0,0.0,0.6166301028949512
Ibrahim Sulemana,MF,1339.0,0.2684563758389262,1.0082150858849888,1.8147871545929797,0.13,0.0,0.631291723263379
Tijjani Noslin,"FW,MF",1339.0,1.74496644295302,1.9492158327109783,1.7475728155339805,0.34,0.27,1.203351018239596
Fredrik Jensen,"MF,FW",1338.0,2.1476510067114094,1.4798206278026906,3.094170403587444,0.13,0.27,1.4383284076203087
Renato Tapia,"MF,DF",1337.0,0.4697986577181208,0.605833956619297,4.106207928197457,0.0,0.0,1.0363681085069751
Johnny Cardoso,MF,1328.0,0.5405405405405405,0.677710843373494,3.049698795180723,0.07,0.14,0.9025900358189516
Harrison Reed,MF,1325.0,0.9523809523809524,0.679245283018868,3.8037735849056604,0.0,0.14,1.1290799640610962
Carlos Baleba,MF,1325.0,0.54421768707483,1.2905660377358492,3.3962264150943398,0.0,0.0,1.0462020279810038
Nicolò Rovella,MF,1318.0,0.684931506849315,1.4339908952959028,3.8239757207890746,0.0,0.14,1.2305796245868583
Hugo Guillamón,MF,1315.0,0.6164383561643836,0.41064638783269963,4.448669201520913,0.07,0.0,1.102150789103599
Nadiem Amiri,MF,1315.0,1.0,1.0950570342205324,6.022813688212928,0.07,0.27,1.7115741444866919
Tiemoué Bakayoko,MF,1314.0,0.273972602739726,0.9589041095890412,3.6986301369863015,0.14,0.07,1.0213013698630138
Andy Diouf,MF,1314.0,1.4383561643835616,4.315068493150685,5.47945205479452,0.07,0.0,2.253575342465753
Carmona,"DF,MF",1313.0,0.684931506849315,1.987814166031988,2.6732673267326734,0.07,0.07,1.0972025999227952
Yusuf Yazıcı,"MF,FW",1312.0,1.2328767123287672,2.1265243902439024,3.2926829268292686,0.34,0.14,1.4064168058803879
Pierre Højbjerg,MF,1311.0,0.6164383561643836,1.1670480549199085,9.19908466819222,0.0,0.0,2.1965142158553026
Nedim Bajrami,"MF,FW",1310.0,1.5068493150684932,3.50381679389313,3.366412213740458,0.14,0.14,1.7314156645404164
Niels Nkounkou,"DF,MF",1309.0,1.103448275862069,3.7815126050420167,4.194041252864782,0.21,0.14,1.8788004267537735
Jordan Clark,MF,1304.0,0.8275862068965517,1.4493865030674846,3.5199386503067482,0.07,0.07,1.187382272054157
Albert Sambi Lokonga,MF,1303.0,0.6206896551724138,2.0030698388334613,4.973138910207214,0.07,0.21,1.5893796808426177
Adam Wharton,MF,1297.0,1.4583333333333333,0.9714726291441789,5.481881264456438,0.0,0.21,1.64533744538679
Maxime Gonalons,MF,1296.0,0.4861111111111111,0.5555555555555556,5.625,0.07,0.0,1.3403333333333334
Joan Gonzàlez,MF,1291.0,1.048951048951049,1.7428350116189,3.4159566227730442,0.07,0.07,1.2695485366685983
Álex Fernández,MF,1285.0,0.9090909090909091,0.7704280155642023,3.642023346303502,0.0,0.07,1.0853084541917228
Hákon Arnar Haraldsson,"FW,MF",1284.0,1.048951048951049,1.7523364485981308,3.364485981308411,0.14,0.0,1.2471546957715183
Faride Alidou,"FW,MF",1282.0,0.9859154929577465,3.5803432137285496,2.3166926677067083,0.28,0.0,1.4045902748786008
Benedict Hollerbach,"FW,MF",1282.0,0.9859154929577465,3.4399375975039,2.7379095163806553,0.35,0.0,1.4677525213684604
Joelinton,"MF,FW",1279.0,1.619718309859155,2.040656763096169,3.9405785770132917,0.14,0.07,1.555190729993723
Habib Keita,MF,1278.0,0.7042253521126761,0.6338028169014085,3.7323943661971835,0.07,0.0,1.0210845070422536
Michael Olise,"FW,MF",1275.0,2.535211267605634,4.8,5.5058823529411764,0.71,0.42,2.7652187241093626
Abdón Prats,"FW,MF",1270.0,0.9929078014184397,0.6377952755905512,1.8425196850393701,0.43,0.07,0.7586445524096723
Niklas Schmidt,MF,1269.0,1.9858156028368794,1.4184397163120568,7.5177304964539005,0.07,0.07,2.212397163120567
Randal Kolo Muani,"FW,MF",1268.0,1.8439716312056738,2.555205047318612,2.9810725552050474,0.43,0.35,1.6240498467458668
Brenden Aaronson,"MF,FW",1267.0,1.5602836879432624,2.628255722178374,3.977900552486188,0.14,0.14,1.6892879925215651
Alex Sola,"FW,MF",1262.0,1.9285714285714286,2.8526148969889067,2.995245641838352,0.0,0.21,1.6182863934797374
Norman Theuerkauf,"MF,DF",1259.0,0.9285714285714286,1.0722795869737887,3.2883240667196185,0.0,0.07,1.0788350164529672
Nemanja Matić,MF,1254.0,0.5035971223021583,1.8660287081339713,8.4688995215311,0.0,0.0,2.167705070393446
Jacob Bruun Larsen,"MF,FW",1249.0,1.7985611510791366,4.395516413130505,2.7381905524419534,0.43,0.0,1.829453623330319
Arnaud Nordin,"FW,MF",1246.0,1.5217391304347825,4.044943820224719,3.756019261637239,0.36,0.22,1.9665404424593484
Facundo Pellistri,"FW,MF",1232.0,0.5263157894736842,2.410714285714286,1.6071428571428572,0.15,0.07,0.9448345864661655
Jacopo Fazzini,MF,1232.0,1.7518248175182483,1.7532467532467533,3.4334415584415585,0.07,0.07,1.415702625841312
Mehdi Zeffane,"DF,MF",1231.0,0.6569343065693432,1.023558082859464,3.874898456539399,0.0,0.0,1.1110781691936413
Sergi Canós,"MF,FW",1229.0,0.8759124087591241,2.3433685923515055,3.807973962571196,0.07,0.15,1.457450992736365
Bartol Franjić,MF,1229.0,0.14598540145985403,0.951993490642799,3.661513425549227,0.0,0.07,0.9728984635303761
Arsen Zakharyan,"MF,FW",1228.0,1.911764705882353,2.0521172638436482,3.4446254071661238,0.07,0.15,1.5337014753784248
Aleksandar Pavlovic,MF,1227.0,0.8088235294117647,1.0268948655256724,7.701711491442543,0.15,0.15,1.967485977275996
Florian Neuhaus,MF,1224.0,1.397058823529412,2.2058823529411766,5.4411764705882355,0.29,0.15,1.8828235294117648
Tommy Doyle,MF,1222.0,0.5882352941176471,1.546644844517185,5.965630114566285,0.0,0.0,1.6201020506402237
Kevin De Bruyne,MF,1221.0,4.338235294117647,3.4643734643734643,8.181818181818182,0.29,0.74,3.4478853880618585
Janik Haberer,"MF,DF",1221.0,0.7352941176470589,0.7371007371007371,3.4643734643734643,0.07,0.07,1.0153536638242522
Christopher Antwi-Adjei,"FW,MF",1216.0,1.7777777777777777,3.700657894736842,2.0723684210526314,0.15,0.15,1.5701608187134501
András Schäfer,MF,1214.0,1.3333333333333333,2.742998352553542,4.373970345963756,0.07,0.15,1.7420604063701262
Andros Townsend,"MF,FW",1210.0,1.3432835820895521,3.4958677685950414,2.603305785123967,0.07,0.22,1.561491427161712
Azzedine Ounahi,MF,1209.0,1.1194029850746268,2.3821339950372207,7.295285359801489,0.15,0.0,2.1743644679826675
Jonas Martin,MF,1208.0,1.1194029850746268,2.086092715231788,7.822847682119205,0.0,0.07,2.226668676485124
Kevin Strootman,MF,1207.0,1.6417910447761193,0.9693454846727423,4.548467274233637,0.0,0.15,1.4769207607364998
Nicolas Viola,"MF,FW",1207.0,2.462686567164179,1.64043082021541,4.250207125103563,0.37,0.15,1.75266490249663
Hamza Rafia,MF,1204.0,1.1194029850746268,1.1212624584717608,3.438538205980066,0.07,0.0,1.1428407299052907
Lewis Miley,MF,1202.0,0.8955223880597015,1.0482529118136439,3.968386023294509,0.07,0.22,1.255432264633571
Fabián Ruiz Peña,MF,1197.0,1.3533834586466165,1.2030075187969924,5.864661654135338,0.08,0.23,1.7612105263157893
Yann Gboho,"MF,FW",1193.0,1.3533834586466165,4.90360435875943,3.6211232187761944,0.23,0.15,2.043622207236448
Adrien Thomasson,MF,1193.0,2.255639097744361,1.5088013411567476,5.129924559932942,0.08,0.15,1.8318729997668102
Jóhann Berg Guðmundsson,"MF,FW",1192.0,2.651515151515152,0.9815436241610739,4.454697986577181,0.08,0.23,1.6945513524506812
Raphaël Guerreiro,"DF,MF",1191.0,1.7424242424242424,2.7204030226700255,6.498740554156171,0.23,0.0,2.2153135638500876
Nick Woltemade,"FW,MF",1189.0,1.8181818181818183,1.5895710681244744,3.2548359966358285,0.15,0.0,1.3475177765884243
Portu,"MF,FW",1188.0,1.2121212121212122,2.4242424242424243,2.4242424242424243,0.53,0.38,1.379121212121212
Mathias Pereira Lage,"FW,MF",1187.0,1.0606060606060606,1.4406065711878686,1.7438921651221568,0.23,0.15,0.9170209593832174
Salih Özcan,MF,1184.0,0.8333333333333334,1.2162162162162162,4.33277027027027,0.0,0.0,1.276463963963964
Aleksei Miranchuk,"MF,FW",1176.0,3.435114503816794,3.1377551020408165,5.7397959183673475,0.23,0.38,2.5995331048449914
Elba Rashani,"MF,FW",1175.0,0.916030534351145,1.4553191489361703,1.6851063829787234,0.15,0.0,0.8262912132532078
Valentin Carboni,"MF,FW",1169.0,1.7692307692307692,4.0034217279726265,4.388366124893071,0.15,0.23,2.1162037244192935
Curtis Jones,MF,1167.0,0.8461538461538461,2.390745501285347,5.70694087403599,0.08,0.08,1.8207680442950367
Pep Chavarría,"DF,MF",1167.0,1.0,2.159383033419023,5.70694087403599,0.08,0.08,1.8052647814910026
Toma Bašić,MF,1162.0,1.2403100775193798,0.8519793459552496,4.104991394148021,0.0,0.0,1.23945616352453
Frank Onyeka,MF,1161.0,0.9302325581395349,1.317829457364341,2.558139534883721,0.08,0.16,1.0172403100775194
Christoph Baumgartner,"MF,FW",1158.0,1.2403100775193798,2.797927461139896,3.652849740932642,0.39,0.08,1.6012174559183836
Morten Thorsby,MF,1157.0,0.6976744186046512,0.46672428694900603,2.1780466724286947,0.16,0.16,0.7324890755964705
Aster Vranckx,MF,1153.0,0.390625,0.2341717259323504,3.746747614917606,0.0,0.0,0.8743088681699914
Matías Vecino,MF,1153.0,0.546875,1.248915871639202,5.776235906331309,0.47,0.08,1.5854053555941023
Pablo Ibáñez,MF,1152.0,0.9375,2.03125,5.234375,0.08,0.16,1.696625
Ismaël Bennacer,MF,1151.0,1.328125,1.8766290182450043,5.317115551694179,0.16,0.16,1.7683739139878367
Matt Doherty,"DF,MF",1150.0,0.9375,0.9391304347826086,2.426086956521739,0.08,0.0,0.8685434782608695
Pablo Fornals,"MF,FW",1148.0,1.0638297872340425,2.900696864111498,6.977351916376306,0.24,0.16,2.2603757135443696
Luca Waldschmidt,"MF,FW",1146.0,1.2598425196850394,2.356020942408377,3.612565445026178,0.24,0.0,1.469685781423919
Mateusz Łęgowski,MF,1145.0,0.5511811023622047,1.25764192139738,2.9082969432314414,0.0,0.0,0.9434239933982053
Boulaye Dia,"FW,MF",1143.0,0.7874015748031497,1.4173228346456694,1.7322834645669292,0.31,0.0,0.8184015748031498
Christian Eriksen,MF,1141.0,2.125984251968504,1.577563540753725,5.363716038562664,0.08,0.16,1.8694527662569789
Carlos Benavídez,MF,1136.0,0.4761904761904762,0.7130281690140845,4.753521126760564,0.24,0.08,1.2365479543930251
Jannik Müller,"DF,MF",1134.0,0.15873015873015872,0.6349206349206349,2.4603174603174605,0.0,0.0,0.6507936507936508
Marvelous Nakamba,MF,1130.0,0.5555555555555556,0.07964601769911504,2.8672566371681416,0.0,0.0,0.7004916420845625
Dodi Lukebakio,"FW,MF",1125.0,1.04,3.84,2.08,0.4,0.08,1.4560000000000002
Saša Lukić,MF,1122.0,0.88,0.9625668449197861,3.449197860962567,0.08,0.0,1.0663529411764707
Óscar Melendo,"MF,FW",1122.0,0.88,1.6844919786096257,3.0481283422459895,0.0,0.0,1.1225240641711232
Ryan Gravenberch,MF,1121.0,1.28,3.1311329170383586,6.262265834076717,0.08,0.0,2.1426797502230155
Marco Asensio,"MF,FW",1113.0,2.661290322580645,2.911051212938005,5.741239892183288,0.32,0.4,2.4147162855403876
Samuel Moutoussamy,MF,1107.0,0.8943089430894309,1.6260162601626016,4.796747967479675,0.08,0.0,1.4714146341463417
Ben Brereton,"FW,MF",1105.0,0.6666666666666666,1.8733031674208143,3.013574660633484,0.49,0.08,1.183708898944193
Gaetano Oristanio,"FW,MF",1104.0,1.2195121951219512,2.0380434782608696,2.119565217391304,0.16,0.08,1.115424178154825
Fabio Miretti,MF,1103.0,1.951219512195122,1.7951042611060741,3.508612873980054,0.08,0.08,1.48298732945625
Gonzalo Melero,"MF,FW",1103.0,0.8943089430894309,1.8766999093381684,3.99818676337262,0.08,0.08,1.385839123160044
Pelly Ruddock Mpanzu,MF,1101.0,0.49180327868852464,0.8174386920980927,2.779291553133515,0.0,0.0,0.8177067047840266
Ângelo,"FW,MF",1094.0,2.1311475409836067,4.113345521023766,4.853747714808044,0.0,0.25,2.2946481553630838
Carlos Soler,"MF,DF",1090.0,1.6528925619834711,1.2385321100917432,6.110091743119266,0.17,0.17,1.8683032830388961
Eli Junior Kroupi,"FW,MF",1084.0,0.9166666666666666,0.8302583025830258,0.996309963099631,0.42,0.25,0.6656469864698648
Martin Hongla,MF,1084.0,0.75,0.4981549815498155,4.732472324723247,0.0,0.0,1.1961254612546126
Mouctar Diakhaby,"DF,MF",1073.0,0.1680672268907563,0.587138863000932,2.4324324324324325,0.08,0.0,0.6455277044648242
Aïssa Laïdouni,MF,1071.0,1.0084033613445378,2.0168067226890756,4.705882352941177,0.0,0.25,1.621218487394958
John Stones,"DF,MF",1064.0,0.5084745762711864,1.3533834586466165,4.821428571428571,0.08,0.0,1.3446573212692747
Reinier,"MF,FW",1059.0,1.3559322033898304,0.8498583569405098,2.7195467422096313,0.17,0.17,1.0530674605079944
Jamie Gittens,"FW,MF",1058.0,1.5254237288135593,5.444234404536862,2.2117202268431,0.09,0.34,1.9472756720387043
Giovanni Fabbian,"MF,FW",1057.0,1.3675213675213675,0.9366130558183539,1.447492904446547,0.43,0.17,0.8443254655572537
Junior Messias,"MF,DF",1053.0,1.2820512820512822,2.9914529914529915,2.4786324786324787,0.09,0.0,1.3594273504273504
Nampalys Mendy,MF,1052.0,0.7692307692307693,1.796577946768061,7.186311787072244,0.0,0.09,1.9774241006142148
Kristijan Jakić,MF,1051.0,0.5982905982905983,0.9419600380589915,4.795432921027593,0.17,0.09,1.3111367114754364
Mathys Tel,"FW,MF",1050.0,1.0256410256410258,3.857142857142857,2.3142857142857145,0.6,0.43,1.6284139194139198
Nabil Fekir,"MF,FW",1049.0,2.5641025641025643,2.745471877979028,5.748331744518589,0.09,0.17,2.2715812373200364
José Luis Morales,"FW,MF",1048.0,0.3448275862068966,2.490458015267176,1.4599236641221374,0.6,0.0,0.919041853119242
Mohamed Camara,MF,1035.0,1.2173913043478262,1.2173913043478262,6.608695652173913,0.09,0.17,1.8686956521739133
Ibrahim Sangaré,MF,1035.0,0.6086956521739131,0.43478260869565216,3.8260869565217392,0.0,0.0,0.9739130434782608
Junior Sambia,"DF,MF",1032.0,1.0434782608695652,2.005813953488372,3.5755813953488373,0.09,0.17,1.3849747219413548
Tiago Tomás,"FW,MF",1032.0,0.782608695652174,1.8313953488372092,1.4825581395348837,0.09,0.09,0.8553124368048535
Ander Herrera,MF,1030.0,1.0526315789473684,0.9611650485436893,8.213592233009708,0.0,0.26,2.123477772100153
Elliot Anderson,"MF,FW",1027.0,1.3157894736842104,3.2424537487828626,4.995131450827653,0.0,0.18,1.9646749346589454
Oussama Targhalline,MF,1025.0,0.7017543859649122,2.370731707317073,6.146341463414634,0.0,0.0,1.843765511339324
Khalil Fayad,"FW,MF",1025.0,0.7017543859649122,1.5804878048780486,3.073170731707317,0.26,0.0,1.0970825845100558
Julian Justvan,"FW,MF",1023.0,0.0,1.7595307917888563,4.926686217008798,0.18,0.18,1.409243401759531
Felix Nmecha,MF,1021.0,1.238938053097345,1.6748285994123409,3.966699314397649,0.09,0.18,1.439093193381467
Mathias Honsak,"FW,MF",1021.0,1.0619469026548671,1.9392752203721841,1.6748285994123409,0.09,0.09,0.9712101444878786
Wesley Saïd,"FW,MF",1020.0,1.0619469026548671,1.588235294117647,2.2941176470588234,0.62,0.09,1.0778599687662673
Carles Aleñá,MF,1020.0,1.5929203539823007,1.0588235294117647,2.0294117647058822,0.09,0.09,0.9722311296199897
Abdou Harroui,"MF,FW",1019.0,1.415929203539823,3.7978410206084394,3.356231599607458,0.26,0.26,1.8180003647511442
Jacob Brown,"MF,FW",1019.0,0.7079646017699115,2.2080471050049066,1.678115799803729,0.18,0.0,0.9368255013157094
Jens Cajuste,MF,1016.0,1.327433628318584,1.6830708661417322,3.27755905511811,0.0,0.18,1.3116127099156853
Federico Bonazzoli,"FW,MF",1016.0,0.7079646017699115,1.1515748031496063,2.3031496062992125,0.27,0.09,0.8865378022437461
Alex Scott,MF,1014.0,1.9469026548672566,2.130177514792899,4.437869822485207,0.09,0.09,1.7389899984290724
Kevin Sessa,"MF,FW",1011.0,1.517857142857143,2.5816023738872405,4.54005934718101,0.27,0.0,1.7549037727850787
Umut Tohumcu,MF,1011.0,0.8035714285714286,1.6023738872403561,4.094955489614244,0.0,0.18,1.354180161085206
Jack Grealish,"FW,MF",1009.0,2.3214285714285716,7.760158572844401,4.4598612487611495,0.27,0.09,2.962289678606825
Nabil Alioui,"MF,FW",1009.0,2.142857142857143,1.962338949454906,3.835480673934589,0.36,0.09,1.6511353532493276
Rodrigo Bentancur,MF,1005.0,0.7142857142857143,1.4328358208955225,6.447761194029851,0.09,0.09,1.7549765458422173
Arne Maier,MF,1003.0,2.5225225225225225,1.5254237288135595,5.742771684945165,0.18,0.36,2.0841435872562495
Lucas Mincarelli,"DF,MF",978.0,0.36697247706422015,2.2085889570552144,2.392638036809816,0.09,0.09,1.0296398941858502
Alejandro Pozo Pozo,"DF,MF",976.0,1.2037037037037037,2.028688524590164,4.057377049180328,0.0,0.0,1.4579538554948392
Luca Koleosho,"MF,FW",974.0,1.0185185185185184,4.897330595482546,1.7556468172484598,0.09,0.09,1.5702991862499047
Adrian Beck,"MF,FW",974.0,1.0185185185185184,1.570841889117043,2.679671457905544,0.09,0.09,1.0898063731082213
Óscar Rodríguez Arnaiz,"MF,FW",967.0,1.9626168224299068,1.2099276111685626,4.8397104446742505,0.19,0.09,1.6484509756545438
Domingos André Ribeiro Almeida,"FW,MF",965.0,1.2149532710280375,2.238341968911917,4.663212435233161,0.19,0.09,1.669301535034623
Jean-Ricner Bellegarde,"MF,FW",958.0,1.0,2.8183716075156577,3.663883089770355,0.19,0.09,1.5424509394572024
Davide Frattesi,MF,955.0,0.9433962264150944,2.5445026178010473,3.486910994764398,0.57,0.28,1.535961967796108
Kenan Yıldız,"FW,MF",952.0,1.6981132075471699,3.0252100840336134,3.7815126050420167,0.19,0.0,1.7199671793245601
Gonçalo Guedes,"FW,MF",951.0,1.7924528301886793,3.5962145110410098,4.73186119873817,0.28,0.19,2.1091057079935718
Paulo Azzi,"DF,MF",950.0,0.8490566037735849,4.4526315789473685,3.3157894736842106,0.0,0.0,1.723495531281033
Jadon Sancho,"FW,MF",947.0,2.380952380952381,5.797254487856389,5.892291446673706,0.19,0.19,2.8900996630964957
Gavi,"MF,FW",944.0,1.0476190476190477,2.4788135593220337,3.718220338983051,0.1,0.1,1.4889305891848266
Oliver Arblaster,MF,943.0,1.0476190476190477,1.2407211028632026,4.103923647932131,0.0,0.0,1.2784527596828763
Sofyan Amrabat,"MF,DF",938.0,0.5769230769230769,0.5756929637526652,6.332622601279318,0.0,0.0,1.4970477283910122
Andre Brooks,"MF,DF",938.0,0.28846153846153844,1.1513859275053304,1.7270788912579957,0.0,0.0,0.633385271444973
Oriol Romeu,MF,936.0,0.7692307692307692,1.1538461538461537,6.346153846153846,0.0,0.1,1.683846153846154
Eldor Shomurodov,"FW,MF",936.0,0.9615384615384615,1.1538461538461537,1.7307692307692306,0.29,0.29,0.8852307692307692
José Arnaiz,"FW,MF",929.0,1.3592233009708736,2.2282023681377825,1.0656620021528525,0.19,0.1,0.9796175342523018
Bilal Boutobba,"FW,MF",926.0,1.1650485436893203,3.6933045356371488,4.1792656587473,0.1,0.1,1.847523747614754
Kacper Urbanski,"MF,FW",926.0,1.5533980582524272,2.4298056155507557,3.012958963282937,0.0,0.1,1.4292325274172242
Arthur Atta,"MF,FW",924.0,1.1650485436893203,1.5584415584415583,4.675324675324675,0.1,0.19,1.5467629554911109
Václav Černý,"FW,MF",921.0,1.3725490196078431,2.5407166123778504,3.6156351791530947,0.39,0.1,1.5747801622277575
Jorginho,MF,921.0,0.9803921568627452,0.7817589576547231,9.86970684039088,0.0,0.2,2.38637159098167
Yannik Keitel,"DF,MF",920.0,0.19607843137254904,0.391304347826087,4.695652173913044,0.1,0.0,1.066606990622336
Cheick Doucouré,MF,919.0,0.9803921568627452,0.88139281828074,4.7986942328618065,0.0,0.0,1.3320958416010582
Ablie Jallow,"MF,FW",918.0,1.1764705882352942,2.843137254901961,4.11764705882353,0.29,0.2,1.7164509803921573
Karim Adeyemi,"FW,MF",913.0,0.8910891089108911,5.125958378970427,2.5629791894852136,0.3,0.1,1.7760053354733065
Jonathan Viera,"MF,FW",912.0,2.463768115942029,3.4539473684210527,6.710526315789474,0.0,0.3,2.615648360030511
Francis Coquelin,MF,910.0,0.09900990099009901,0.4945054945054945,4.648351648351649,0.0,0.0,1.0483734087694485
Tosin Aiyegun,"MF,FW",902.0,0.7,1.6962305986696231,1.5964523281596452,0.2,0.0,0.8185365853658538
Silas Katompa,"FW,MF",900.0,1.5,4.9,2.5,0.5,0.2,1.8900000000000001
Amine Adli,"MF,FW",898.0,2.1,3.2071269487750556,3.908685968819599,0.4,0.6,2.063162583518931
Jailson Siqueira,"DF,MF",897.0,0.2,1.605351170568562,3.8127090301003346,0.0,0.1,1.1536120401337795
Ayman Kari,MF,893.0,1.3131313131313131,2.217245240761478,3.729003359462486,0.1,0.1,1.4918759826710555
Noah Okafor,"FW,MF",887.0,0.8080808080808081,2.9425028184892894,1.5219842164599773,0.61,0.2,1.1755135686060147
Isaac Success,"FW,MF",880.0,1.1224489795918366,1.534090909090909,1.7386363636363635,0.1,0.1,0.919035250463822
Kamory Doumbia,MF,879.0,1.2244897959183672,2.252559726962457,4.914675767918088,0.61,0.51,1.8923450581597827
Unai Gómez,MF,875.0,1.2371134020618557,2.0571428571428574,2.8800000000000003,0.21,0.0,1.2558512518409426
Jakub Jankto,"MF,FW",872.0,0.6185567010309279,1.2385321100917432,2.6834862385321103,0.1,0.21,0.9811150099309565
Szymon Żurkowski,MF,868.0,0.4166666666666667,1.762672811059908,2.0737327188940093,0.41,0.0,0.8916144393241169
Ezequiel Ávila,"FW,MF",864.0,2.1875,1.4583333333333335,4.0625,0.1,0.31,1.6446666666666667
Imran Louza,MF,863.0,2.604166666666667,1.981460023174971,8.6558516801854,0.1,0.31,2.7512956740054073
Sergi Roberto,"MF,DF",860.0,0.9375,1.3604651162790697,5.232558139534884,0.31,0.21,1.6001046511627908
Jacob Ramsey,"FW,MF",853.0,1.0526315789473684,3.4818288393903867,2.954279015240328,0.11,0.11,1.5417478867156165
Valentin Rongier,MF,851.0,0.9473684210526315,2.009400705052879,7.72032902467685,0.0,0.0,2.1354196301564725
Adam Lallana,"MF,FW",850.0,1.5957446808510638,0.9529411764705882,4.129411764705882,0.0,0.11,1.3686195244055068
Joel Asoro,"FW,MF",848.0,0.851063829787234,1.4858490566037736,1.6981132075471697,0.21,0.11,0.8610052187876356
Mikkel Damsgaard,MF,842.0,1.0638297872340425,1.7102137767220902,6.520190023752969,0.0,0.21,1.9218467175418206
Nikola Moro,MF,840.0,1.182795698924731,2.25,6.2142857142857135,0.11,0.0,1.940416282642089
Nicolò Zaniolo,"FW,MF",839.0,1.075268817204301,3.754469606674612,3.2181168057210963,0.21,0.0,1.630571045920002
Kike Pérez,"MF,FW",835.0,0.7526881720430108,1.8323353293413172,5.065868263473053,0.11,0.0,1.5411783529714762
Serge Aurier,"DF,MF",833.0,0.4301075268817204,1.0804321728691475,5.078031212484993,0.0,0.22,1.3837141824471724
Andrey Santos,MF,831.0,0.0,0.5415162454873647,5.1985559566787005,0.11,0.0,1.159014440433213
Rominigue Kouamé,MF,821.0,0.43956043956043955,1.753958587088916,3.7271619975639467,0.0,0.0,1.1841362048426605
Uroš Račić,MF,820.0,0.6593406593406593,0.5487804878048781,4.060975609756098,0.11,0.11,1.0978193513803272
Boubacar Traoré,MF,819.0,0.6593406593406593,0.989010989010989,3.186813186813187,0.0,0.0,0.9670329670329672
Nathan Tella,"DF,MF",819.0,1.5384615384615385,3.8461538461538463,3.076923076923077,0.55,0.22,1.8133076923076923
Pedro,"FW,MF",816.0,1.8681318681318682,3.419117647058824,3.639705882352941,0.11,0.11,1.8293910795087267
Samuel Iling-Junior,"DF,MF",810.0,2.111111111111111,3.2222222222222223,2.7777777777777777,0.11,0.22,1.6992222222222224
Rico Lewis,"DF,MF",809.0,1.4444444444444444,2.3362175525339928,3.6711990111248456,0.22,0.0,1.5123722016206567
Mihailo Ristić,"DF,MF",808.0,0.6666666666666666,2.6732673267326734,3.3415841584158414,0.0,0.0,1.3363036303630365
Antonín Barák,"MF,FW",808.0,1.5555555555555556,1.8935643564356435,3.6757425742574257,0.22,0.33,1.545972497249725
Ianis Hagi,"MF,FW",804.0,2.696629213483146,1.9029850746268657,3.582089552238806,0.0,0.22,1.7023407680697638
José Callejón,"MF,FW",803.0,1.797752808988764,1.1207970112079702,3.922789539227895,0.0,0.11,1.4012678718849259
