Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Correlation with Target
Noah Okafor,"FW,MF",0.2684035140866404,0.0808080808080808,0.0653889515219842,0.01691093573844419,0.10166666666666666,0.01777777777777778,1.1755135686060147,Italy,23,2,0.87481,3.2827863195939098,0.9303156813389348
Ryan Gravenberch,MF,0.33929112390184796,0.128,0.06958073148974128,0.06958073148974131,0.013333333333333332,0.0,2.1426797502230155,England,21,1,0.99232,3.74082183764496,0.9302026652070656
Ryan Gravenberch,MF,0.33929112390184796,0.128,0.06958073148974128,0.06958073148974131,0.013333333333333332,0.0,2.1426797502230155,Germany,21,4,0.78425,3.68880433764496,0.9302026652070656
Christian Groß,"DF,MF",0.2411390487730991,0.0898876404494382,0.042659974905897104,0.057716436637390206,0.0,0.00977777777777778,1.6356109145249742,Germany,34,4,0.78425,4.659209594441234,0.9300186870972135
Andreas Müller,MF,0.10542259921235991,0.025641025641025647,0.01719197707736389,0.03724928366762178,0.0,0.0,0.8764969509955184,Germany,23,4,0.78425,3.065785518147087,0.9299418483947817
Wesley Saïd,"FW,MF",0.3086943350499849,0.10619469026548671,0.035294117647058816,0.025490196078431376,0.10333333333333332,0.008,1.077859968766267,France,28,5,0.6495000000000001,3.662983979698074,0.9290861474579419
Sergi Altimira,MF,0.17176613147531053,0.06349206349206349,0.0352112676056338,0.054577464788732405,0.026666666666666665,0.0,1.4422799016320145,Spain,21,3,0.8173900000000001,3.2418294360608098,0.9285393864299174
Kamory Doumbia,MF,0.2659800060587701,0.12244897959183672,0.05005688282138793,0.0546075085324232,0.10166666666666666,0.04533333333333334,1.8923450581597827,France,20,5,0.6495000000000001,3.3923992878038587,0.9281708764209141
Maghnes Akliouche,"MF,FW",0.488336867615874,0.2122905027932961,0.05703657780533168,0.05765654060756355,0.065,0.01955555555555556,2.080727936770721,France,21,5,0.6495000000000001,3.6148481589009687,0.9274998969507368
Reinier,"MF,FW",0.3205089366858528,0.13559322033898305,0.01888574126534466,0.03021718602455147,0.028333333333333335,0.015111111111111113,1.0530674605079944,Italy,21,2,0.87481,3.0031963493301967,0.9273489327389286
Jesús Santiago,MF,0.1984247197818843,0.08219178082191782,0.015243902439024383,0.022865853658536585,0.023333333333333334,0.0,0.7271640494487137,Spain,19,3,0.8173900000000001,2.5770041321416643,0.9272236491196963
Joelinton,"MF,FW",0.3871554074522872,0.1619718309859155,0.04534792806880375,0.043784206411258804,0.023333333333333334,0.0062222222222222245,1.555190729993723,England,26,1,0.99232,3.85895397449592,0.926917644627933
Isaac Success,"FW,MF",0.2662829445622539,0.11224489795918366,0.034090909090909075,0.01931818181818181,0.016666666666666663,0.00888888888888889,0.919035250463822,Italy,27,2,0.87481,3.5160754128014844,0.9264048915564018
Tijjani Noslin,"FW,MF",0.4053317176613148,0.174496644295302,0.04331590739357729,0.019417475728155338,0.05666666666666667,0.024000000000000007,1.203351018239596,Italy,24,2,0.87481,3.4008806618557377,0.9255505469544767
Fares Chaïbi,"MF,FW",0.578915480157528,0.24056603773584911,0.055439330543933046,0.044979079497907956,0.014999999999999998,0.01688888888888889,1.8557094813294388,France,20,5,0.6495000000000001,3.368586162864135,0.9254202525043888
Fares Chaïbi,"MF,FW",0.578915480157528,0.24056603773584911,0.055439330543933046,0.044979079497907956,0.014999999999999998,0.01688888888888889,1.8557094813294388,Germany,20,4,0.78425,3.4022736628641352,0.9254202525043888
Giacomo Raspadori,"FW,MF",0.47955165101484404,0.20454545454545453,0.0366161616161616,0.03409090909090909,0.04666666666666667,0.015111111111111113,1.4312727272727273,Italy,23,2,0.87481,3.4490297727272727,0.9247083717586354
Robin Hack,"FW,MF",0.40805816419266894,0.16666666666666669,0.07418397626112758,0.03412462908011869,0.11166666666666666,0.011555555555555558,1.721232443125618,Germany,24,4,0.78425,3.714863588031652,0.924148149225611
Junior Messias,"MF,DF",0.3186913056649501,0.12820512820512822,0.0664767331433998,0.027540360873694207,0.014999999999999998,0.0,1.3594273504273504,Italy,32,2,0.87481,4.302330277777778,0.9237762614832694
Sergi Guardiola,"FW,MF",0.14965162072099367,0.07272727272727272,0.04040404040404039,0.03838383838383838,0.03,0.016,1.2720000000000002,Spain,32,3,0.8173900000000001,4.2311475000000005,0.9237694320700488
Raúl García,"FW,MF",0.12693123295970923,0.0,0.019047619047619046,0.04523809523809524,0.034999999999999996,0.0,1.0067142857142857,Spain,37,3,0.8173900000000001,4.558711785714286,0.9233957303292324
Paulo Azzi,"DF,MF",0.2874886398061194,0.0849056603773585,0.09894736842105262,0.0368421052631579,0.0,0.0,1.723495531281033,Italy,29,2,0.87481,4.238974595332672,0.9231997287947619
Bryan Zaragoza,"FW,MF",0.4959103302029688,0.19999999999999998,0.12210012210012211,0.021978021978021983,0.05500000000000001,0.00977777777777778,1.9605054945054945,Germany,22,4,0.78425,3.670391071428572,0.9224406820755643
Bryan Zaragoza,"FW,MF",0.4959103302029688,0.19999999999999998,0.12210012210012211,0.021978021978021983,0.05500000000000001,0.00977777777777778,1.9605054945054945,Spain,22,3,0.8173900000000001,3.678676071428572,0.9224406820755643
Rayan Cherki,"MF,FW",0.5204483489851561,0.2198952879581152,0.10820244328097728,0.08027923211169284,0.008333333333333331,0.02755555555555556,2.956638743455497,France,19,5,0.6495000000000001,3.984190183246073,0.921242642860323
Alejandro Pozo Pozo,"DF,MF",0.295365040896698,0.12037037037037035,0.04508196721311475,0.045081967213114756,0.0,0.0,1.4579538554948392,Spain,24,3,0.8173900000000001,3.552017506071646,0.9206060756512691
Dani Olmo,MF,0.43865495304453206,0.1987577639751552,0.082815734989648,0.04692891649413389,0.041666666666666664,0.02755555555555556,2.1055776397515524,Germany,25,4,0.78425,4.064687965838509,0.9204953979809033
James Maddison,MF,0.6464707664344138,0.28270042194092826,0.05433255269320843,0.10491803278688525,0.028333333333333335,0.03377777777777778,3.073918408284667,England,26,1,0.99232,4.846126965385034,0.9204294928475667
Toni Kroos,MF,0.6431384428960922,0.2627118644067796,0.030131826741996222,0.13653483992467047,0.0066666666666666645,0.03022222222222223,3.3602372881355933,Spain,33,3,0.8173900000000001,5.688501737288136,0.9200656021637752
Jacob Ramsey,"FW,MF",0.2581036049681915,0.10526315789473684,0.07737397420867524,0.0328253223915592,0.018333333333333333,0.00977777777777778,1.5417478867156165,England,22,1,0.99232,3.450216126365151,0.919511918302659
Jens Cajuste,MF,0.30748258103604975,0.1327433628318584,0.037401574803149595,0.036417322834645674,0.0,0.016,1.3116127099156851,Italy,23,2,0.87481,3.371250761445196,0.9187671137800112
Isco,MF,0.7043320205998183,0.313953488372093,0.08598452278589852,0.09286328460877041,0.051666666666666666,0.01688888888888889,3.1613068047751405,Spain,31,3,0.8173900000000001,5.359196923103841,0.9183369903242206
Karim Adeyemi,"FW,MF",0.27627991517721906,0.0891089108910891,0.11391018619934282,0.028477546549835708,0.049999999999999996,0.00888888888888889,1.7760053354733063,Germany,21,4,0.78425,3.450465968057649,0.9177953295236432
Giovanni Fabbian,"MF,FW",0.3199030596788852,0.13675213675213677,0.02081362346263008,0.01608325449385052,0.07166666666666666,0.015111111111111113,0.8443254655572537,Italy,20,2,0.87481,2.767514052612215,0.917589939097622
Abdou Harroui,"MF,FW",0.3083913965465011,0.1415929203539823,0.08439646712463197,0.037291462217860644,0.043333333333333335,0.023111111111111117,1.818000364751144,Italy,25,2,0.87481,3.900402737088244,0.9174928529869424
Bilal Boutobba,"FW,MF",0.2802181157225084,0.11650485436893203,0.08207343412526996,0.04643628509719223,0.016666666666666663,0.00888888888888889,1.847523747614754,France,24,5,0.6495000000000001,3.7632654359495903,0.9164117507635835
Fernando,MF,0.13874583459557713,0.03921568627450982,0.02178649237472766,0.05228758169934641,0.0,0.0,1.215686274509804,Spain,33,3,0.8173900000000001,4.294543578431373,0.9161867343571184
Fernando,MF,0.13874583459557713,0.03921568627450982,0.02178649237472766,0.05228758169934641,0.0,0.0,1.215686274509804,Spain,36,3,0.8173900000000001,4.594543578431373,0.9161867343571184
Stefan Lainer,"DF,MF",0.22720387761284463,0.09638554216867468,0.039946737683089206,0.0492676431424767,0.0,0.010666666666666668,1.475109300049733,Germany,30,4,0.78425,4.154883545032327,0.9156513255237385
Rémy Cabella,"FW,MF",0.4471372311420782,0.1951219512195122,0.09749492213947189,0.07176709546377794,0.019999999999999997,0.010666666666666668,2.607505920042274,France,33,5,0.6495000000000001,5.157253848027478,0.9152400379270756
Elliot Anderson,"MF,FW",0.31081490457437144,0.13157894736842105,0.07205452775073026,0.055501460564751706,0.0,0.016,1.9646749346589447,England,20,1,0.99232,3.5251187075283146,0.9148547323148148
Thomas Partey,"MF,DF",0.238412602241745,0.06818181818181818,0.0380710659898477,0.09137055837563451,0.0,0.0,2.1236732810336867,England,30,1,0.99232,4.628467632671897,0.9134488330962734
Mikkel Damsgaard,MF,0.25477128142986977,0.10638297872340423,0.038004750593824216,0.07244655581947744,0.0,0.018666666666666668,1.9218467175418208,England,23,1,0.99232,3.797280366402184,0.9128120089247457
Randal Kolo Muani,"FW,MF",0.3838230839139655,0.1843971631205673,0.05678233438485804,0.033123028391167195,0.07166666666666666,0.031111111111111117,1.6240498467458668,France,24,5,0.6495000000000001,3.6180074003848137,0.9121873597691504
Randal Kolo Muani,"FW,MF",0.3838230839139655,0.1843971631205673,0.05678233438485804,0.033123028391167195,0.07166666666666666,0.031111111111111117,1.6240498467458668,Germany,24,4,0.78425,3.651694900384814,0.9121873597691504
Luca Koleosho,"MF,FW",0.29475916388973045,0.10185185185185183,0.108829568788501,0.019507186858316213,0.014999999999999998,0.008,1.5702991862499047,England,18,1,0.99232,3.0687744710624383,0.9121054759157455
Tobias Kempe,MF,0.4086640411996365,0.18666666666666665,0.02222222222222222,0.03259259259259259,0.03333333333333333,0.011555555555555558,1.219,Germany,34,4,0.78425,4.3884125,0.9105866666881518
Oliver Skipp,"MF,DF",0.21387458345955773,0.08860759493670886,0.022630834512022628,0.05233380480905234,0.0,0.0,1.3229011870445635,England,22,1,0.99232,3.3079657715789663,0.9097203070313787
Joshua Kimmich,"MF,DF",0.6588912450772494,0.2975206611570248,0.051470588235294115,0.10523897058823531,0.0066666666666666645,0.022222222222222227,3.0315780870199327,Germany,28,4,0.78425,4.966588256562956,0.9084509296587597
Kevin Strootman,MF,0.36534383520145414,0.16417910447761191,0.021541010770505385,0.05053852526926264,0.0,0.013333333333333336,1.4769207607364998,Italy,33,2,0.87481,4.478700994478725,0.9082361455412258
Unai Gómez,MF,0.2647682520448349,0.12371134020618554,0.045714285714285714,0.032,0.034999999999999996,0.0,1.2558512518409426,Spain,20,3,0.8173900000000001,3.0206508136966126,0.9075926074899824
Valentin Rongier,MF,0.2574977279612239,0.09473684210526316,0.04465334900117508,0.08578143360752055,0.0,0.0,2.1354196301564725,France,28,5,0.6495000000000001,4.350397759601707,0.9072164325694139
Nicolò Zaniolo,"FW,MF",0.2538624659194184,0.1075268817204301,0.0834326579261025,0.03575685339690107,0.034999999999999996,0.0,1.630571045920002,England,24,1,0.99232,3.707951179848002,0.9070166599996775
Bradley Barcola,"FW,MF",0.4147228112693124,0.1907894736842105,0.13576642335766423,0.04087591240875913,0.043333333333333335,0.04088888888888889,2.503243180945064,France,20,5,0.6495000000000001,3.789483067614292,0.9056857979974745
Bradley Barcola,"FW,MF",0.4147228112693124,0.1907894736842105,0.13576642335766423,0.04087591240875913,0.043333333333333335,0.04088888888888889,2.503243180945064,France,20,5,0.6495000000000001,3.789483067614292,0.9056857979974745
Julian Brandt,"MF,FW",0.6731293547409877,0.3238866396761133,0.06657669815564551,0.05218173639226271,0.04666666666666667,0.04000000000000001,2.349234817813765,Germany,27,4,0.78425,4.423065131578948,0.904397262764997
Andrej Kramarić,"MF,FW",0.6658588306573766,0.319672131147541,0.06457480673033196,0.05411550704865848,0.10166666666666666,0.022222222222222227,2.3305966497439226,Germany,32,4,0.78425,4.91095032233355,0.9043464327524909
Jacopo Fazzini,MF,0.372917297788549,0.17518248175182485,0.03896103896103896,0.03814935064935065,0.011666666666666665,0.0062222222222222245,1.415702625841312,Italy,20,2,0.87481,3.1389092067968525,0.9030907031672079
Jonas Hofmann,MF,0.6673735231747957,0.31836734693877555,0.057168784029038106,0.05399274047186933,0.03333333333333333,0.02577777777777778,2.230123078632542,Germany,31,4,0.78425,4.745642501111153,0.9027411205851752
Václav Černý,"FW,MF",0.2787034232050894,0.13725490196078433,0.05646036916395222,0.04017372421281217,0.065,0.00888888888888889,1.5747801622277575,Germany,25,4,0.78425,3.7196696054480425,0.9021758142202321
Fred Onyedinma,"DF,MF",0.12299303241441992,0.044444444444444425,0.04422604422604422,0.014742014742014739,0.0,0.0,0.7522795522795523,England,26,1,0.99232,3.337061708981709,0.9020287774043567
Ayman Kari,MF,0.2702211451075432,0.13131313131313133,0.04927211646136617,0.04143337066069429,0.016666666666666663,0.00888888888888889,1.4918759826710557,France,18,5,0.6495000000000001,2.9320943887361866,0.9007498479240552
Jorginho,MF,0.2787034232050894,0.09803921568627452,0.017372421281216063,0.10966340933767645,0.0,0.01777777777777778,2.38637159098167,England,31,1,0.99232,4.899221534138086,0.9000992842195467
Raphaël Guerreiro,"DF,MF",0.36049681914571347,0.17424242424242425,0.06045340050377833,0.07220822837951302,0.03833333333333333,0.0,2.215313563850088,Germany,29,4,0.78425,4.5360163165025575,0.8992012059760409
José Arnaiz,"FW,MF",0.28112693123295973,0.13592233009708737,0.0495156081808396,0.011840688912809469,0.03166666666666666,0.00888888888888889,0.9796175342523018,Spain,28,3,0.8173900000000001,3.641098897263997,0.8986865898131996
Pablo Sarabia,"MF,FW",0.5283247500757347,0.2628865979381444,0.046991404011461305,0.06246418338108883,0.034999999999999996,0.032,2.20205113283904,England,31,1,0.99232,4.779413236345376,0.8981414046026769
Paul Akouokou,MF,0.09269918206604061,0.0,0.0,0.04234527687296418,0.0,0.0,0.7622149837133552,Spain,25,3,0.8173900000000001,3.1997872394136806,0.8980888090718923
Paul Akouokou,MF,0.09269918206604061,0.0,0.0,0.04234527687296418,0.0,0.0,0.7622149837133552,France,25,5,0.6495000000000001,3.1578147394136806,0.8980888090718923
Brajan Gruda,"MF,FW",0.49681914571342023,0.23626373626373626,0.12187690432663008,0.04326630103595369,0.03666666666666667,0.014222222222222225,2.41821303011431,Germany,19,4,0.78425,3.6679009695743017,0.8978892558146702
Kevin Sessa,"MF,FW",0.30596788851863077,0.1517857142857143,0.05736894164193867,0.05044510385756677,0.045,0.0,1.7549037727850787,Germany,23,4,0.78425,3.6367499523103017,0.8959980821596588
Nikola Moro,MF,0.2541654044229022,0.1182795698924731,0.04999999999999999,0.06904761904761905,0.018333333333333333,0.0,1.940416282642089,Italy,25,2,0.87481,3.9799730837173577,0.8958880061860467
Christopher Antwi-Adjei,"FW,MF",0.3680702817328083,0.17777777777777776,0.08223684210526314,0.02302631578947368,0.024999999999999998,0.013333333333333336,1.57016081871345,Germany,29,4,0.78425,4.116667032163743,0.8954748507497441
Carlos Soler,"MF,DF",0.3299000302938504,0.1652892561983471,0.027522935779816512,0.06788990825688074,0.028333333333333335,0.015111111111111113,1.868303283038896,France,26,5,0.6495000000000001,3.9767721339752815,0.8941015173855305
Jacob Bruun Larsen,"MF,FW",0.37806725234777344,0.17985611510791366,0.0976781425140112,0.030424339471577258,0.07166666666666666,0.0,1.829453623330319,England,24,1,0.99232,3.837224855164708,0.89402819287762
Valentin Carboni,"MF,FW",0.35383217206907003,0.1769230769230769,0.08896492728828058,0.04875962360992302,0.024999999999999998,0.02044444444444445,2.116203724419293,Italy,18,2,0.87481,3.394234920872541,0.8939434601622632
Kamil Jóźwiak,MF,0.1726749469857619,0.07936507936507936,0.052539404553415055,0.03677758318739054,0.0,0.014222222222222225,1.3415812970839245,Spain,25,3,0.8173900000000001,3.576375343104551,0.8935834827566748
Pedri,"MF,FW",0.4468342926385944,0.225609756097561,0.05555555555555555,0.0921409214092141,0.039999999999999994,0.010666666666666668,2.669756097560976,Spain,20,3,0.8173900000000001,3.9396889634146346,0.8919010318361722
Léo Leroy,MF,0.1508633747349288,0.07272727272727272,0.032064128256513016,0.04208416833667335,0.0,0.016,1.2455467298232832,France,23,5,0.6495000000000001,3.2719803743851346,0.8914145886190911
Jean-Victor Makengo,"MF,FW",0.14480460466525297,0.0,0.04592901878914404,0.058455114822546984,0.0,0.0,1.4655532359081422,France,25,5,0.6495000000000001,3.614984603340292,0.8913693792053601
Pedro Neto,"FW,MF",0.45895183277794616,0.22619047619047616,0.12928759894459102,0.03562005277044855,0.019999999999999997,0.04711111111111112,2.4281302927503456,England,23,1,0.99232,4.126364690287725,0.8893690431354008
Skelly Alvero,MF,0.12874886398061197,0.02127659574468084,0.014084507042253516,0.06338028169014084,0.034999999999999996,0.0,1.3311588252921789,France,21,5,0.6495000000000001,3.127628236439916,0.8892544864606173
Skelly Alvero,MF,0.12874886398061197,0.02127659574468084,0.014084507042253516,0.06338028169014084,0.034999999999999996,0.0,1.3311588252921789,Germany,21,4,0.78425,3.1613157364399163,0.8892544864606173
Nick Woltemade,"FW,MF",0.3598909421387459,0.18181818181818182,0.0353238015138772,0.03616484440706476,0.024999999999999998,0.0,1.3475177765884243,Germany,21,4,0.78425,3.171949054782476,0.8880027662443134
Arsen Zakharyan,"MF,FW",0.3717055437746138,0.19117647058823528,0.04560260586319217,0.038273615635179156,0.011666666666666665,0.013333333333333336,1.5337014753784248,Spain,20,3,0.8173900000000001,3.201253458995976,0.8853516242064284
Alex Sola,"FW,MF",0.38200545289306276,0.1928571428571429,0.06339144215530904,0.03328050713153724,0.0,0.018666666666666668,1.6182863934797374,Spain,24,3,0.8173900000000001,3.6562336557618296,0.8853247825186124
Alex Sola,"FW,MF",0.38200545289306276,0.1928571428571429,0.06339144215530904,0.03328050713153724,0.0,0.018666666666666668,1.6182863934797374,Spain,24,3,0.8173900000000001,3.6562336557618296,0.8853247825186124
Carles Aleñá,MF,0.3086943350499849,0.15929203539823006,0.023529411764705875,0.022549019607843133,0.014999999999999998,0.008,0.9722311296199896,Spain,25,3,0.8173900000000001,3.336297734252993,0.8831898250070539
Antoine Joujou,"FW,MF",0.2356861557103908,0.10344827586206895,0.08985879332477534,0.028241335044929403,0.0,0.02044444444444445,1.5929697224558454,France,20,5,0.6495000000000001,3.1978053195962994,0.883179954702125
Tommaso Pobega,MF,0.09633444410784614,0.028571428571428553,0.03761755485893417,0.034482758620689655,0.0,0.0,1.0163905060456786,Italy,24,2,0.87481,3.2793563289296914,0.8822469100642324
Rhian Brewster,"FW,MF",0.10451378370190853,0.05263157894736843,0.005780346820809246,0.008670520231213875,0.0,0.0,0.3133556434438698,England,23,1,0.99232,2.751761168238516,0.8821124912125621
Fredrik Jensen,"MF,FW",0.40502877915783103,0.2147651006711409,0.032884902840059786,0.0343796711509716,0.021666666666666664,0.024000000000000007,1.438328407620309,Germany,25,4,0.78425,3.6309759649532007,0.8802846768512205
Kevin Stöger,MF,0.8079369887912754,0.42905405405405406,0.06071964017991004,0.10607196401799102,0.039999999999999994,0.03022222222222223,3.439880222051136,Germany,29,4,0.78425,5.33198464433324,0.8782970421632562
Remi Oudin,"MF,FW",0.5507421993335353,0.28712871287128716,0.020890599230346342,0.0434304562946674,0.024999999999999998,0.00888888888888889,1.5890210321197045,Italy,26,2,0.87481,3.851566170877808,0.8778714404179807
Niklas Schmidt,MF,0.3841260224174493,0.198581560283688,0.03152088258471236,0.08353033884948778,0.011666666666666665,0.0062222222222222245,2.212397163120567,France,25,5,0.6495000000000001,4.100433156028369,0.8762850078484548
Anis Ben Slimane,MF,0.12662829445622542,0.06382978723404256,0.014319809069212402,0.02863961813842482,0.0,0.0,0.7720509825826435,England,22,1,0.99232,2.9499131386787183,0.8760051047759222
Jamie Gittens,"FW,MF",0.320205998182369,0.15254237288135591,0.12098298676748581,0.024574669187145556,0.014999999999999998,0.03022222222222223,1.9472756720387043,Germany,18,4,0.78425,3.261791686825158,0.875656866010631
Thomas Müller,"MF,FW",0.5007573462587096,0.27717391304347827,0.045949214026602174,0.04957678355501814,0.045,0.043555555555555556,2.0342728563167025,Germany,33,4,0.78425,4.818339856605857,0.8746826667506197
Amadou Koné,MF,0.1435928506513178,0.05660377358490567,0.008421052631578933,0.05894736842105264,0.0,0.0,1.2500496524329694,France,18,5,0.6495000000000001,2.7749072740814302,0.8739529842962385
Sargis Adamyan,"FW,MF",0.24235080278703425,0.1348314606741573,0.03745318352059924,0.02247191011235956,0.018333333333333333,0.01955555555555556,1.08823595505618,Germany,30,4,0.78425,3.903415870786517,0.8731126587409824
Suso,"MF,FW",0.45925477128142994,0.24852071005917156,0.05405405405405405,0.07251153592617009,0.01,0.021333333333333336,2.366735553275892,Spain,29,3,0.8173900000000001,4.642725609629331,0.8726084590884251
Habib Maïga,"MF,FW",0.044229021508633726,0.0,0.013605442176870743,0.020408163265306114,0.0,0.0,0.489795918367347,France,27,5,0.6495000000000001,3.180742346938776,0.8724872528521841
Ansu Fati,"MF,FW",0.15752802181157224,0.0,0.06142034548944336,0.05374280230326296,0.05833333333333333,0.0,1.5551535508637235,England,20,1,0.99232,3.2589298080614206,0.8702449443726569
Ansu Fati,"MF,FW",0.15752802181157224,0.0,0.06142034548944336,0.05374280230326296,0.05833333333333333,0.0,1.5551535508637235,Spain,20,3,0.8173900000000001,3.21519730806142,0.8702449443726569
Nikola Dovedan,"MF,FW",0.1984247197818843,0.1095890410958904,0.03658536585365854,0.033536585365853654,0.06833333333333333,0.012444444444444449,1.2351049114600736,Germany,29,4,0.78425,3.898880692449048,0.8700690993847338
Peter Federico,"MF,FW",0.19630415025749776,0.09722222222222222,0.05855161787365176,0.024653312788906007,0.0,0.0,1.1651686355076185,Spain,21,3,0.8173900000000001,3.061707113079952,0.8688867931572944
Carles Pérez,"MF,DF",0.23356558618600426,0.11627906976744189,0.08808290155440414,0.023316062176165803,0.019999999999999997,0.010666666666666668,1.4929933726955056,Spain,25,3,0.8173900000000001,3.6747931922520793,0.8687245124726605
Houssem Aouar,"MF,FW",0.2287185701302636,0.11904761904761904,0.04497354497354497,0.03439153439153439,0.07999999999999999,0.0,1.309904761904762,Italy,25,2,0.87481,3.570140595238095,0.8665967285583005
Antonio Puertas,"MF,FW",0.22084216903968498,0.12345679012345681,0.04931506849315068,0.030136986301369864,0.0,0.022222222222222227,1.3082149501099274,Spain,31,3,0.8173900000000001,4.154687217571453,0.8620258211575311
André Gomes,"MF,FW",0.15358982126628298,0.07142857142857142,0.03149606299212598,0.07086614173228346,0.03,0.0,1.719912260967379,England,30,1,0.99232,4.366022969628796,0.8618563821472403
Luca Garritano,"MF,DF",0.1466222356861557,0.07407407407407407,0.024742268041237105,0.04742268041237113,0.0,0.0,1.2244368079419627,Italy,29,2,0.87481,3.914586425162276,0.8601766702732531
Kacper Urbanski,"MF,FW",0.2802181157225084,0.1553398058252427,0.05399568034557235,0.033477321814254855,0.0,0.00888888888888889,1.4292325274172242,Italy,18,2,0.87481,2.947703642821196,0.8599339450503088
Darwin Machís,MF,0.23750378673129358,0.12643678160919541,0.050955414012738856,0.019108280254777073,0.07666666666666666,0.0,1.101421333919028,Spain,30,3,0.8173900000000001,3.920271367047368,0.8588774317506388
Oussama El Azzouzi,MF,0.16540442290215088,0.09836065573770492,0.014625228519195607,0.03473491773308958,0.05500000000000001,0.02933333333333334,1.085576887343783,Italy,22,2,0.87481,3.124327476773459,0.8583948734730884
Finn Ole Becker,MF,0.18327779460769467,0.08955223880597014,0.0528052805280528,0.05940594059405941,0.0,0.0,1.723658933057485,Germany,23,4,0.78425,3.6164408064873657,0.8572839199155718
Jens Odgaard,"FW,MF",0.13026355649803092,0.04166666666666666,0.04176334106728538,0.020881670533642694,0.06999999999999999,0.0,0.8770734725444703,Italy,24,2,0.87481,3.1888002571539062,0.8568333423598293
Luka Modrić,MF,0.5110572553771585,0.29255319148936165,0.06279620853080568,0.11611374407582939,0.018333333333333333,0.02844444444444445,3.347319653120904,Spain,37,3,0.8173900000000001,6.080105274528588,0.8566242770417243
Emil Bohinen,MF,0.16176916086034535,0.0847457627118644,0.02616822429906541,0.048598130841121495,0.0,0.0,1.2797718992555045,Italy,24,2,0.87481,3.450554234516078,0.8566180403395142
Emil Bohinen,MF,0.16176916086034535,0.0847457627118644,0.02616822429906541,0.048598130841121495,0.0,0.0,1.2797718992555045,Italy,24,2,0.87481,3.450554234516078,0.8566180403395142
Benito Ramírez,"FW,MF",0.11602544683429267,0.046511627906976744,0.06770833333333331,0.013020833333333329,0.03833333333333333,0.02044444444444445,1.0287732558139535,Spain,28,3,0.8173900000000001,3.67305011627907,0.8560193433037688
Filippo Ranocchia,"MF,DF",0.14389578915480158,0.07547169811320756,0.021008403361344536,0.04411764705882353,0.0,0.0,1.1341366735373395,Italy,22,2,0.87481,3.155891337799271,0.8553553480154569
Harvey Elliott,"MF,FW",0.40926991820660413,0.24666666666666665,0.0650887573964497,0.09467455621301776,0.03333333333333333,0.03555555555555556,2.9232741617357005,England,20,1,0.99232,4.148208205128205,0.851902795400518
Fabio Miretti,MF,0.3338382308391397,0.1951219512195122,0.03989120580235719,0.03898458748866727,0.013333333333333332,0.007111111111111113,1.48298732945625,Italy,19,2,0.87481,3.0826442641465626,0.8509735321663062
Rico Lewis,"DF,MF",0.24477431081490458,0.14444444444444443,0.0519159456118665,0.0407911001236094,0.03666666666666667,0.0,1.5123722016206569,England,18,1,0.99232,3.031121931053427,0.8502338437892009
Silas Katompa,"FW,MF",0.27234171463192974,0.15,0.10888888888888887,0.027777777777777776,0.08333333333333334,0.01777777777777778,1.89,Germany,24,4,0.78425,3.8245625,0.8482939863034469
Kenan Yıldız,"FW,MF",0.28809451681308695,0.169811320754717,0.0672268907563025,0.04201680672268908,0.03166666666666666,0.0,1.71996717932456,Italy,18,2,0.87481,3.136681166560964,0.8470220361808513
Antonín Barák,"MF,FW",0.2444713723114208,0.15555555555555556,0.042079207920792075,0.04084158415841584,0.03666666666666667,0.02933333333333334,1.545972497249725,Italy,28,2,0.87481,4.023584623212321,0.8446733221745656
Angelo Fulgini,MF,0.41654044229021514,0.24836601307189546,0.050872093023255814,0.05377906976744186,0.011666666666666665,0.011555555555555558,1.9686041191670465,France,26,5,0.6495000000000001,4.04196767745858,0.8446419690785841
Yorbe Vertessen,"FW,MF",0.17933959406240535,0.10606060606060605,0.03372681281618886,0.021922428330522763,0.07666666666666666,0.026666666666666672,1.0462662374163216,Germany,22,4,0.78425,3.0761355543206093,0.8427905500338615
Chris Basham,"DF,MF",0.09694032111481371,0.05555555555555556,0.006230529595015577,0.02180685358255451,0.0,0.0,0.5597092419522327,England,35,1,0.99232,4.111891007268952,0.8425877730920419
Gonçalo Guedes,"FW,MF",0.2877915783096032,0.17924528301886794,0.07991587802313355,0.052576235541535225,0.04666666666666667,0.01688888888888889,2.109105707993572,Spain,26,3,0.8173900000000001,4.175266210195822,0.8416531648600643
Andrei Ratiu,"DF,MF",0.19054831869130567,0.08571428571428572,0.08888888888888888,0.03015873015873016,0.0,0.0,1.5142857142857145,Spain,25,3,0.8173900000000001,3.6886332142857134,0.8407904656514137
Arnaut Danjuma,"MF,FW",0.17994547106937292,0.09090909090909091,0.08067226890756304,0.015126050420168062,0.024999999999999998,0.0,1.1951375095492744,England,26,1,0.99232,3.624919381207029,0.8387970604001138
Didier Lamkel Zé,"FW,MF",0.16631323841260226,0.09836065573770492,0.054545454545454536,0.034545454545454546,0.026666666666666665,0.0,1.3254485842026826,France,26,5,0.6495000000000001,3.623916579731744,0.8386157182794246
